상권코드명,유사업종점포수,평균영업개월수,당월매출금액,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액
서오릉로21길,14,152,21025290,30.7,69.3,0.9,27.7,29.3,20.9,13.1,8,5817124,13311872,308681,4765833,5616417,4085320,2712506,1640243
서오릉로7길,3,28,13044660,44.9,55.1,4.5,26.5,33,23.7,8.8,3.4,5270380,6769200,479087,3207657,4139109,2764454,951614,497661
서오릉로8길,1,11,8.00E+05,47.7,52.3,0,30.1,30.7,26.1,8.5,4.6,283333,516667,0,210000,143333,336667,73333,36667
서운로11길,3,98,8330869,52,48,0,18.8,41.7,24.5,9.6,5.5,3960706,2850309,0,1186474,3192888,1381909,601542,448201
서울숲2길,16,172,96029647,36.5,63.5,1.6,48.8,29,11.1,7,2.6,31790510,54644153,950206,41788083,25722966,9222447,6445237,2305726
서울시립대로27길,5,94,34049639,54.5,45.5,4.9,56.9,18,9.5,7.4,3.3,19184086,14865553,1521303,18009126,6687272,3811809,2747461,1272668
서울시립대로29길,1,74,12290250,50.1,49.9,4.1,68.2,15.1,7.8,3.4,1.4,6299016,5991234,493709,7988281,2017330,1136504,490974,163452
서울시립대로2길,3,56,16576932,45.2,54.8,2,33.2,33.8,14.6,12.7,3.7,6437853,8288647,192007,4573970,4608421,2392676,2220392,739034
서울시립대로5길,1,83,1630023,93,7,0,0,0,7,32.6,60.5,1595373,34650,0,0,0,34650,478744,1116629
서초대로19길,8,106.5,77108820,50.9,49.1,3.8,40.5,32.8,13.4,6.7,2.7,33049056,33365383,2150445,22539453,23847929,10775407,5076385,2024824
서초대로1길,8,86,68747930,41.1,58.9,4.6,31.7,26.8,20,12.6,4.4,26740731,36175931,2578813,19851228,16842225,11867459,8524968,3251971
서초대로23길,14,156.5,72420902,47.5,52.5,0.5,32.7,34,16.8,9.5,6.5,30396586,28892054,342961,17780594,21661976,11408148,4846985,3247981
서초대로25길,14,196.3333333,195661761,36,64,0.9,33.1,35.7,17.6,8.9,3.8,62657723,103743781,1419390,48241079,58592794,32657250,17469277,8021717
서초대로26길,6,74,81840855,37.3,62.7,3.6,35.8,30.1,16.1,9.2,5.2,26710495,41170365,1950584,22259725,20801973,11586343,6915816,4366421
서초대로33길,12,225.3333333,188180471,35.3,64.7,0.6,32.7,35.9,17.1,9.3,4.3,59224167,99391651,1104729,45539943,55735636,30976283,17188064,8071165
서초대로34길,3,12,14263124,61.3,38.7,0.4,25.7,32.9,24.4,9.1,7.5,6589127,4199265,37879,2226025,3519162,3028431,1042603,934292
서초대로38길,4,58.5,93600970,46.2,53.8,1.8,31.6,26.3,17.5,17,5.7,38395123,36577359,950533,18259912,17519902,16157152,17049709,5035277
서초대로4길,1,1,9567143,44.5,55.5,0.5,52.2,30.2,8.2,8.8,0,3555714,4915714,87143,4505714,2277857,775714,825000,0
서초대로54길,6,290,39187920,43.2,56.8,8,43.3,21.2,12.9,9.5,5,15670909,17595779,3141484,12335773,6853510,5215194,3103931,2616797
서초대로65길,1,41,5303879,35.5,64.5,0,0,7.2,70.8,12.6,9.4,1280172,2612069,0,0,187500,3006466,411638,286638
서초중앙로31길,1,129,17696915,51,49,0.7,19.9,34.6,28,13.4,3.4,7311504,7499151,40803,2696565,6153080,3569353,1364122,986732
서초중앙로33길,5,464,126038083,45.6,54.4,6.4,21.7,26,28.5,12.4,5,44210776,50045359,4531778,18381217,25660948,27610133,11100031,6972032
서해안로24길,3,26,17140536,40,60,1.8,25.5,27.1,23.8,14.9,7,6239265,9110873,234240,3473867,3984200,3867897,2477186,1312749
석계로13길,3,275,13140671,60.6,39.4,2.2,66.5,9.2,7.3,10.5,4.2,7902246,5238425,306450,8040646,1571373,1155056,1417379,649767
석계로18길,3,77,21096469,52.2,47.8,3,38.5,22.6,18.2,12,5.6,9022134,9744279,374127,6416691,3938039,3691851,3130948,1214759
석계로7길,6,236,140178502,40.8,59.2,3.3,46.5,22.7,16.6,8.6,2.3,56326256,83852246,4120289,60513737,33205001,25025816,13660063,3653596
석촌호수로18길,14,135,80793326,52.3,47.7,0.4,33.2,33.9,15.7,12,4.9,34950241,34403736,198874,21640750,21703863,9830615,9795303,6184578
선릉로130길,1,24,11756983,43.5,56.5,0.5,36.1,45,13.6,3.6,1,4374224,5078448,31034,3099224,3565431,1884655,587845,284483
선릉로6길,3,119,17823984,52.3,47.7,2,21.1,18,22.2,24.9,11.7,7968064,7191017,224054,2612248,2294679,3203500,4352150,2472453
선유로33길,4,34,56644449,43.2,56.8,0.3,28.2,41.7,21.3,6.2,2.2,18278009,26487359,45402,12316192,18018570,9291838,4305959,787407
선유로43가길,1,5,1585552,44,56,0,9.9,43.6,36.2,6.6,3.7,650049,935503,0,209822,621341,629071,57568,67750
선유로9나길,3,39,30770992,31.1,68.9,0.6,47.1,28.5,20.5,2.5,0.9,9235119,17415250,106339,11810231,7843874,5611655,1029722,248550
선유서로25길,9,68,40492805,44.7,55.3,1.1,27.5,44.7,15.9,7.6,3.3,16175706,18696364,350439,8886395,15463834,5918215,3053206,1199984
성균관로9길,1,14,20311261,44.2,55.8,1.2,81.5,7.7,3.1,3.5,3.1,8280168,10988235,331092,15602521,1628067,749580,592437,364706
성대로1길,3,82,50163389,51.5,48.5,0.5,26.7,34.2,23.8,9,5.8,14390307,12766660,26200,3986707,7896169,8659825,2983073,3604993
성덕정11길,3,7.5,6437190,36.8,63.2,1,49.5,27.4,12.6,8.4,1,1532231,4350413,24793,3009091,1772727,530579,462810,82645
성덕정19길,2,91,31077652,36.4,63.6,2.4,51.8,29.4,8,6.9,1.5,9799484,18783080,335287,15215121,8784806,1960741,1919798,366815
성덕정3길,1,12,18250435,26.7,73.3,0,51.8,27.9,16.9,2.3,1.1,4420000,12055652,0,8414783,4858261,2792174,323478,86957
성덕정길,9,93.5,81037689,40.8,59.2,0.8,44.2,30.1,15.4,7.2,2.2,23245337,50543797,324971,28916489,18793800,10585420,5525575,9642884
성미산로1길,6,140,43753073,51,49,1.2,20.3,30.8,27.2,14.7,5.7,19893773,16805072,325201,6102367,11118119,10702727,6441681,2008753
성미산로29길,5,92.25,23728737,30.6,69.4,1.7,61.7,26.9,7.8,1.5,0.4,6642655,17086082,318978,15196811,5737164,1825084,583890,66810
성북로14가길,1,69,12161688,42.8,57.2,1.2,17.9,25.5,29.5,22,4,4922078,5859091,94156,2035714,2633766,2946753,2601299,469481
성북로15길,1,16,4148551,55.9,44.1,0,45.5,45.5,5.2,3.8,0,1938009,2210542,0,2006142,1744965,264962,132482,0
성북로18길,4,29.5,11554546,41,59,0.5,19.1,28.9,27.2,17.9,6.3,4796753,5952598,74026,1712338,2764286,3381818,2235065,581818
성북로31길,4,303,268458001,52.5,47.5,0.2,13.2,28.1,20.9,21.3,16.3,123682857,106992762,189408,25542644,63786221,49556877,52808786,38791684
성북로8길,4,3,3463333,44.1,55.9,0,34.1,27.9,32.1,3.8,2.1,1799678,1663655,0,1017027,901233,1252102,191826,101145
성수이로7가길,2,14,15745561,60.5,39.5,0.4,32.1,37.9,18.4,7,4.3,6360179,3576023,21178,2815229,3809121,2095623,879345,315706
성수일로1길,5,15,23111799,44.1,55.9,1.7,32.8,34,21.9,7.6,2,8041727,11513957,282014,5723741,5762662,5581871,1602878,602518
성수일로4길,14,108,120105371,40.9,59.1,0.8,40.3,36.3,14.3,6.3,1.9,35010490,59479100,724406,38208388,34912428,13131052,5820407,1692911
성안로3길,21,365,163187320,43.3,56.7,0.9,27.4,33.3,22.9,11.1,4.4,62881816,78793715,1189341,35737182,45834634,33438128,18113452,7362799
성암로3길,2,1,1011450,43,57,0,14,43,29,14,0,274809,530534,0,83969,221374,400763,99237,0
성지3길,5,69,14873218,39.3,60.7,0.7,49.1,24.4,12.9,12.2,0.7,4185038,7239448,89552,5443801,2993446,1216261,1632476,48951
성지길,12,120,207952644,44,56,1.6,49.4,28.7,10.1,7.8,2.4,82972164,100943564,2801574,86084299,53905945,19977043,16325605,4821266
세검정로1길,11,49.5,13398268,39.2,60.8,0.3,16.6,23.2,40.4,14.1,5.4,4924277,7369740,14423,1605445,2778124,5235762,1943933,716333
세검정로3길,4,151,49343195,30.7,69.3,3.3,49.5,18,15.5,10.4,3.3,16869664,24515592,1066435,15073211,7145203,8265760,8159736,1674912
세무서7길,1,4,184359,57.1,42.9,0,42.9,57.1,0,0,0,135213,49146,0,91881,92478,0,0,0
세무서길,5,179,26024014,46.1,53.9,1.9,28.5,26.2,25.2,11.7,6.5,18721445,7302569,196532,3724555,3857524,3751947,1930486,12562970
세종대로2가길,3,103,32237496,58.7,41.3,1.2,24.9,35.8,23.8,10.5,3.7,12396841,9161081,302964,4902343,7867148,5485800,1989709,1009960
소공로3길,3,83,45524518,42.1,57.9,1.1,46.5,30.8,12.6,7.8,1.2,13579181,22736564,362602,18039097,12004842,3228760,2339056,341390
소공로6길,1,3,6202000,56.5,43.5,1.6,29,37.1,22.6,8.1,1.6,2765000,1911000,45000,1105000,1743000,1071000,642000,70000
소월로20길,13,99,45769746,37.5,62.5,2.3,45,35.8,9.4,5.4,2,17415478,28354268,555666,20128744,17450174,4309832,2503649,821681
소월로2길,21,278,345694853,41,59,0.8,35,37.2,18.5,6.1,2.3,109813239,159616057,2064379,88145380,100575174,50014435,21164247,7465684
소월로38가길,2,34,8175523,39.9,60.1,0,51.8,37.4,7.4,3.3,0,2964889,4356785,0,3598540,2868071,477738,377324,0
솔매로17길,1,11,7469369,43.3,56.7,9.8,41.5,26.8,14,5.5,2.4,2817890,4651479,534569,2821538,1596409,1176781,574708,765364
솔매로36길,3,38,5142217,37.5,62.5,1.8,33.1,40.1,11.5,7.2,6.3,1657604,2974679,67227,1259002,2056097,638989,313762,297206
솔매로43길,2,1,3416810,32.8,67.2,2,19.2,25,40.4,7.6,5.8,1103448,2313362,86207,496121,1109052,1275430,251293,198707
솔매로44길,7,111.5,52280183,43.1,56.9,2.3,31.4,25.4,19.3,15.3,6.3,27994081,21641546,679867,11521651,9634265,8433023,13690980,5675840
솔매로46길,9,193.5,69018904,42.8,57.2,2,29.6,31.6,18.5,12.5,5.9,38892311,30126593,911306,15251048,15411452,10859046,15911033,10675019
솔매로50길,7,206,36141423,41.2,58.8,2.8,25,24.5,26.2,18,3.5,13118382,20057430,687630,6694556,8029179,8526427,7725399,1512623
솔샘로18길,5,52,34163291,44.2,55.8,2.1,30.5,28.8,20.9,12.1,5.7,13476739,18227338,567873,8904069,8863194,6926844,4130237,2311864
솔샘로1길,1,101,36914764,47.4,52.6,5.1,58.8,13.2,11.3,9.2,2.3,17484222,19430542,1786394,19741862,5785078,4697371,3865270,1038789
솔샘로47길,2,115,21589176,42.6,57.4,5.2,35.6,23.8,22.4,11,2,9674126,11915050,971433,6860266,4933578,5380262,2878048,565589
솔샘로48길,2,36,11673201,47.7,52.3,7.4,30,27.2,25.1,9.2,1.1,5417442,6255759,700696,2974309,3503421,3306926,1058856,128993
솔샘로4길,2,19,13703223,61.1,38.9,1.4,63.4,14,8.2,9.2,3.7,8193107,4548138,122766,8306826,1569329,1094904,1134448,512973
솔샘로64길,2,21,5943609,29.6,70.4,0,67.2,15,14.1,3.1,0.7,1630764,4312845,0,4090757,906717,614386,299834,31915
솔샘로65길,4,60,12909129,55.8,44.2,2.6,25.7,26.8,15.9,16.3,12.6,5565206,4264346,196580,1979323,2721638,1485826,2465030,981153
솔샘로67길,4,47,7457131,59.2,40.8,0.8,23.9,31.4,12.4,16.1,15.4,4108182,2403994,50746,1169735,1802336,563903,2157600,767855
솔샘로68길,5,57,31604647,39.2,60.8,2.8,42.3,18.8,18,12.6,5.5,11392618,18189044,669670,10883373,5519125,5407973,4732374,2369149
송월길,16,248,143256904,41.9,58.1,0.3,19.7,27.7,27.5,15.2,9.5,52197082,72147672,417857,24422127,33856472,33863214,19790892,11994198
송파대로38길,6,229,53565760,34.4,65.6,18.1,26.7,20.9,23.9,8.4,1.9,20394155,33171605,8374910,13721780,12685720,12479484,5003878,1299988
수색로14길,2,52,15716075,45.4,54.6,0.9,33.4,27,20.9,12.2,5.6,6333190,7495481,68293,3979783,3668042,2859595,2300484,952475
수색로2길,7,78,87538326,40.4,59.6,2.5,32.7,25.4,18.3,12.5,8.6,32233190,46828814,1536729,22563163,20168485,15186798,11414572,8192258
수유로23길,8,165,19359900,40.5,59.5,1,44.5,26.8,10.4,12.4,4.9,6947363,8160484,74341,6173551,4457305,1804826,2016775,581048
수유로4길,6,81,32333246,42,58,2.1,36.5,27.8,19.5,11.5,2.7,12546728,17674489,491653,9701225,8280131,6581837,4261746,904626
숭문16길,1,80,1213222,39.8,60.2,0,44.9,26.1,13.6,6.3,9.1,465248,747974,0,391210,426024,167121,87734,141133
숭문길,10,192,35323726,38.6,61.4,3.5,31.1,14.6,25.9,20.6,4.3,9087510,17858796,1038247,9201063,4111130,6446070,5389129,760668
숭인동길,5,71,29060344,39.2,60.8,2,29.8,28.5,21,12.3,6.3,10612643,14630896,385055,6629927,6511908,6569732,3457083,1689837
승방길,2,11,3234591,15.9,84.1,0,0,0,8.3,47.8,43.9,179874,3054717,0,0,0,77358,1209434,1947799
시흥대로102길,2,30,2184748,51.7,48.3,0,43.3,40.6,6.2,8.9,1,966856,1053048,0,851287,939607,117969,88542,22500
시흥대로120길,4,78,11117177,41.3,58.7,1.8,43.2,23.9,14.8,12.7,3.5,4703685,6413492,210040,4146018,2651723,1873812,1691687,543897
시흥대로122길,1,22,14241484,52.9,47.1,3.7,43.9,31.9,15.2,4.4,0.8,7008726,6413813,488308,5357176,4629495,2212055,612055,123451
시흥대로128길,1,22,14241484,52.9,47.1,3.7,43.9,31.9,15.2,4.4,0.8,7008726,6413813,488308,5357176,4629495,2212055,612055,123451
시흥대로136길,1,57,10671141,90.3,9.7,0,0,9.7,35.1,55.2,0,10416107,255034,0,0,1073826,5006711,4590604,0
시흥대로138길,2,73,6866000,38.6,61.4,0.4,35.3,24.4,19.2,14.1,6.5,2619110,3601902,18349,1685323,1559073,1314096,1060932,583240
시흥대로141길,4,56,15213282,38,62,0.3,31.5,22.4,23.3,17,5.5,5505771,8322625,56522,3420876,2429656,3403717,4021112,496512
시흥대로149길,3,24,3912558,50.4,49.6,0,29.4,38.5,13.8,9.8,8.4,1550698,1695814,0,1022326,1201395,572558,303721,146512
시흥대로150길,2,33,20985149,40.4,59.6,2.1,30.7,36.9,16.1,8.7,5.5,6224628,10204395,279018,4819054,5638464,3025179,1798161,869148
시흥대로151길,3,69,11050239,46.1,53.9,4.4,30.3,33.8,17.6,7,6.8,3757220,4811756,250000,2852036,2864438,1550819,644301,407382
시흥대로152길,2,33,20985149,40.4,59.6,2.1,30.7,36.9,16.1,8.7,5.5,6224628,10204395,279018,4819054,5638464,3025179,1798161,869148
시흥대로153길,3,150,5635680,52.2,47.8,4.7,33.4,25.4,23.9,9.5,3.1,2759948,2875732,230707,1350026,1601317,1379845,828418,245367
시흥대로160길,4,22,11907400,57.7,42.3,1.2,51.3,20.3,16.7,10,0.5,6608319,3285636,150685,6083597,2257852,893836,429645,78341
시흥대로28길,1,30,41549369,41,59,3.2,22.6,34.5,21.5,12.7,5.5,15803057,19768425,909862,6454465,11686561,8682532,5223473,2614592
시흥대로40마길,5,65,14675695,40.4,59.6,9.6,31.7,22.8,24.3,9.6,2,5326935,8248038,1151551,3642519,3025961,3936031,1517295,301619
시흥대로47길,3,430,3047098,36.6,63.4,2.2,10.4,15.9,31.1,29.7,10.6,1158237,1888861,54717,199835,525228,1229822,793096,244400
시흥대로50길,1,114,2786070,100,0,0,0,0,0,28.6,71.4,2786070,0,0,0,0,0,646766,2139304
시흥대로68길,3,9,34467626,48.1,51.9,3.7,43.3,23.4,17.4,8.8,3.5,15769354,16245885,956889,14175989,7838060,5047233,3065049,932020
시흥대로71길,7,34,37254033,45.5,54.5,2.2,33.8,31.9,18.7,10.1,3.2,15159477,19135172,564534,11625690,11521180,6150889,3297996,1134362
시흥대로72길,1,38,6249533,38.4,61.6,2.8,37,13.7,24.7,20.6,1.3,2313084,3328037,124299,1504673,800935,1513084,1636449,61682
시흥대로88길,1,12,3354532,27.8,72.2,3.1,38.2,30.5,20.7,7.6,0,976354,2032500,87500,930209,802292,889636,299219,0
시흥대로94길,7,41,10906807,41.8,58.2,0.9,29,35.3,16.1,17.2,1.4,4405184,6501623,76050,3509968,3914591,1920442,1312303,173453
시흥대로96길,1,10,6313333,42.9,57.1,0.6,29.2,30.6,15.5,22.7,1.4,2673923,3639410,30307,2271276,1898070,1032162,977609,103909
시흥대로98길,1,10,6313333,42.9,57.1,0.6,29.2,30.6,15.5,22.7,1.4,2673923,3639410,30307,2271276,1898070,1032162,977609,103909
신길로23나길,1,78,29012681,43.2,56.8,0.9,30.9,19.1,19,20.8,9.4,10867208,15618654,205321,6679336,5555191,5625615,5891368,2529033
신길로34길,2,38,6409859,63.3,36.7,1.4,47.2,19,16.2,7.7,8.4,3263381,2116901,61972,2176761,940140,957747,489437,754225
신길로38길,3,76,15542463,50.5,49.5,2.2,20.1,29.3,34.7,10.9,2.8,6849472,7573291,203071,2400060,4298159,5064666,2083853,372955
신길로39길,3,90,18465930,41.4,58.6,3.2,35.9,17.5,20.5,14.3,8.5,7520335,10945595,533626,6272792,3386224,3826279,2799500,1647509
신길로40길,2,53,10977718,48.3,51.7,0.8,12.9,29,41.9,11.8,3.7,4611625,5246393,63381,1268943,2833932,3870798,1518554,302411
신길로41길,3,14,4254779,28.6,71.4,4.4,25.8,14.2,35.9,12.5,7.2,1284528,2655734,185981,915362,646983,1298667,439068,454201
신길로42가길,2,27,51624735,40.2,59.8,1.9,31.9,25.2,23.3,13.1,4.6,19077285,27307747,737923,11766848,12023809,11971116,7020785,2864552
신길로60마길,1,2,4470370,28.4,71.6,0,62.2,25.7,4,8,0,1226667,3011852,0,2700741,1014815,192593,330370,0
신길로8길,2,33,9611940,41.9,58.1,3.4,28.7,19.6,16.3,15.1,16.8,4243977,5367963,336825,2254849,1649944,1762645,1719101,1888576
신내로17길,4,62,55277945,42.5,57.5,4.1,29.7,23.4,26.3,12.4,4.2,21634945,29264442,1741256,13818286,12173143,13643948,7129259,2393495
신대방1가길,3,31,4747120,44,56,0,30,42,14.6,8,5.3,1475393,1683246,0,823560,1318325,509424,280105,227225
신도림로11길,1,5,320000,20.6,79.4,0,20.6,38.2,20.6,20.6,0,56667,193333,0,56667,60000,26667,106667,0
신림동5가길,6,52,46479706,50,50,0.2,56.2,32.8,6.4,3.3,1.2,23219339,23260367,66974,26289449,14492590,3224486,1725182,681025
신림동길,10,129,76612924,48.6,51.4,0.8,50,32.9,9.3,5.3,1.7,37395095,39217829,568057,38440966,24036397,7823185,4278438,1465881
신림로11길,4,146,12641423,57.6,42.4,1.3,45.7,29.2,9.8,11.9,2.1,6966710,5674713,220829,5777438,3413942,1182618,1660863,385733
신림로14길,5,126,22014444,60.5,39.5,0.5,55.6,25.3,7.1,8.6,2.9,13085486,8928958,104228,11811686,5717117,1740901,2049538,590974
신림로17길,7,184.5,56396346,54,46,0.7,37.6,34.4,14.3,8.3,4.7,32062036,24334310,282760,22317123,18712201,7705392,4731134,2647736
신림로23길,10,200,133544373,53.3,46.7,3.8,45.9,29.5,11.2,7.7,1.9,60123695,73420678,5878159,65525168,35553163,13711787,9847323,3028773
신림로28길,5,140,24565369,55.2,44.8,1.1,43.4,26.8,17.7,8.6,2.4,12718608,11846761,287744,8950633,7219265,5152230,2327314,628183
신림로30길,5,96,17278033,53.2,46.8,1.4,31.9,32.3,24.2,7.7,2.6,8144105,8094639,193893,4605572,5435276,4084520,1502895,416591
신림로32길,2,9,5840594,63.1,36.9,3.9,49.2,38.5,6.9,1.5,0,3608362,2232232,183948,2832798,2207375,525991,90482,0
신림로38길,3,1,8597561,55.2,44.8,0.5,45.8,27.6,13.5,9.9,2.6,4755266,3842295,20787,3759147,2378049,1022727,1120011,296840
신림로3가길,1,30,6487413,36.9,63.1,4.5,46.6,16.5,16.5,12.8,3,2355245,3549650,182517,2327273,908392,1305594,990210,190909
신림로48길,1,9,23525250,41.8,58.2,1.5,37.2,33.3,15.8,9.2,2.9,10236815,13288435,350218,7894237,7789114,3968730,2569931,953020
신림로58길,3,76.5,31208509,44.7,55.3,2.1,62.5,22.9,6.8,4.6,1,9819994,14368754,712953,13504991,6300383,1619556,1841857,209007
신림로64길,7,80,49596136,50.7,49.3,2.2,52.1,26.7,8.8,6.8,3.4,23660968,23262140,896686,20942110,13679074,4221234,4881384,2302619
신림로65길,2,49,28853376,49.5,50.5,1.8,42.9,33.8,11,7.6,2.9,13508827,13465496,488472,11329337,8876702,3334789,2095761,849265
신림로73길,9,78,45153228,47.3,52.7,0.7,37.7,36.8,12.2,8.7,3.9,21119231,24033997,275531,16259042,15803150,6203515,4623391,1988599
신목로2길,2,1,1523478,32.6,67.4,0,29.3,5.9,32.6,29.3,3,491017,1032461,0,339730,88472,354770,652034,88472
신목로4길,3,43,25663526,38.6,61.4,2,29.2,17.2,29.5,18.7,3.3,9317541,16345985,304590,6743665,4510967,7852041,5086717,1165546
신목로5길,11,180,54765240,50.5,49.5,7,22.6,18.2,28.1,18.9,5.1,24253938,22801247,1748047,7461744,8172515,14052039,11464434,4156409
신반포로15길,4,83,34846630,38.9,61.1,2,18.8,26.2,32.2,13,7.7,12474511,17910672,528629,5047777,7673403,9805391,4119543,3210441
신반포로45길,8,82,39084073,52.5,47.5,0.2,33.5,38.8,21.5,4.4,1.6,16759010,14012924,56075,9264007,11448692,7535400,2011117,456647
신원로3길,2,162,23158231,53,47,1.2,29.9,27.5,23.3,14.9,3.1,11023396,9559099,287561,5483359,5387059,5187565,3584239,652714
신원로4길,4,101,39719248,39.2,60.8,2.3,38.3,29.9,18.5,8.4,2.6,15623903,24095345,752042,15912322,11130768,7119198,3748863,1056055
신월로15길,1,57,28092228,47.5,52.5,4.1,25.1,31.6,25.1,11.4,2.6,12621130,13338584,675863,5669574,7407419,7655113,3593310,958436
신월로16길,1,98,19091579,54.4,45.6,3.7,40.9,26.5,13.7,12.5,2.8,9134052,8771007,570253,6275633,4905358,3103679,2453200,596937
신이문로24길,1,1,9526016,51.3,48.7,3.2,24.6,20.9,29.8,15.7,5.8,4488080,5037936,224361,1811039,1964864,2873357,1975062,677333
신정중앙로23길,10,219,91198341,49.4,50.6,3.3,41.9,27.4,14.9,8.8,3.7,39890460,42647752,2464555,33452722,22536396,12657928,7930219,3496395
신촌로12길,8,188,15566792,44.9,55.1,2,50.6,37.7,4.2,3.3,2.2,5822096,8505654,208906,7597668,4559672,923356,593808,444338
신촌로1길,4,184,62798749,38.1,61.9,1.9,57.2,23.9,10.6,5,1.3,24100380,35367149,892230,32234736,14685784,7516797,3148210,989774
신촌로24길,3,51,12004627,38.1,61.9,0.6,27.5,25.3,8.3,17.2,21.2,4220519,6395066,70982,3118712,2695885,1112614,1985097,1632296
신촌로30길,4,169.5,12772440,52.1,47.9,7.4,49.9,20.8,10.4,7.2,4.3,4942389,3389492,455045,4196138,1756214,1333835,199745,390904
신촌로37안길,5,104,25213546,42,58,6.1,20.8,23.6,26.2,17.9,5.5,9450740,12471316,1177814,4705460,5318057,5372852,4060639,1287235
신촌로3길,1,29,543800,30.5,69.5,0,56.1,23.2,4.9,11,4.9,134662,332769,0,219056,97125,24590,44693,81967
신촌로4길,14,163,85567217,40.2,59.8,2.5,49.6,27.5,10.3,8.5,1.5,25897632,40255045,1491714,30866820,19250325,7278753,5883206,1381861
신촌로9길,5,92,109583354,35.2,64.8,8.6,72.6,7.1,2.5,8.1,1.2,34769068,74814286,10313221,79563729,6719148,2673016,9016367,1297873
신풍로8길,2,64,24845379,48.5,51.5,3.2,24.9,26.5,22.6,17.3,5.5,10459425,11913952,417960,4647465,6025728,5323371,4388744,1570109
신흥로20길,4,61,72022614,37.8,62.2,0.6,47.2,35.4,10.8,3.3,2.6,22447956,39649418,262857,27684762,23477037,6739048,2383810,1549861
신흥안길,1,8,124088,100,0,0,0,46.7,0,0,53.3,124088,0,0,0,87592,0,0,36496
쑥고개로11길,2,23,3174942,42.3,57.7,0.6,29.8,44.2,12,9,4.3,1547662,1627280,9398,1118304,1133589,344145,472131,97375
아리랑로19길,1,60,8596450,53.2,46.8,1.1,28.2,24.1,16.4,20.8,9.4,4150269,3443971,84828,1881855,1920783,1232114,1494718,979943
아리랑로5길,2,27,11016268,44.1,55.9,2.1,19.6,30.6,26.1,18,3.6,4423226,5570341,175555,1708709,3081067,2747874,1809225,471139
아차산로51길,2,12,2639619,40,60,0,35.6,31.1,13.2,15.7,4.5,973081,1666538,0,877397,893385,420193,387893,60751
아차산로70길,2,24,8065394,33.1,66.9,0.9,10.3,21.3,47.9,12,7.6,2363836,4830694,61358,606775,1335946,3440592,1174555,575304
아차산로76길,6,92,33276835,50.1,49.9,2.9,31,29.2,18.7,13.4,4.9,14459930,14227212,760177,7971007,8923564,5862156,3317461,1852781
아차산로7가길,2,107,25752670,45.2,54.8,2.1,30.2,34.9,18.8,8,6,10286480,12539993,389803,6938989,7650986,4577301,2090235,1179161
아차산로7길,10,247,75637998,47.6,52.4,1.7,32.7,34.9,16.7,9.4,4.6,31661238,33315377,918107,20326733,21310195,12933295,6702883,2785403
안암로5길,6,60,44638473,41,59,1.1,35.9,35,15.2,10.1,2.6,15884267,22334601,295974,11422614,14760811,6474334,3996412,1268723
안암로6길,1,5,2291743,51.8,48.2,0,41.2,46.3,7,3.5,1.9,790367,707798,0,628440,686239,71101,89450,22936
안암로9가길,8,130,49687466,76.4,23.6,0.9,71.4,16.8,4.4,5,1.4,35198678,11834426,352949,31892154,8358213,3220956,2164633,1044199
안암로9나길,1,52,8453020,41.8,58.2,2.9,30.1,25.2,25.2,7.8,8.7,2221477,3577181,114094,1550336,1295302,1728188,385906,724832
압구정로29길,3,89,79545263,42.7,57.3,0.7,10.4,23.4,36.4,17.9,11.2,24415935,32804029,285739,5010641,13157808,20810360,11006769,6948650
압구정로4길,9,113.6666667,119169084,31.5,68.5,2,52.7,29.1,9.7,4.5,2,29021350,69508305,1660437,51187894,26884675,11329693,5270129,2196826
약령서길,2,4,6425714,51.3,48.7,0,49.6,37.8,6.3,4.6,1.8,3319828,3105886,0,2338514,2881543,595771,535600,74286
양녕로1길,3,32,9540715,44,56,1.4,24.8,30.7,28.4,9.1,5.6,3775827,4759229,105558,1979260,2522876,2465345,735986,726032
양녕로2길,5,59.5,21295621,51.1,48.9,4.1,31,32.4,21,7.6,3.9,11791853,6574222,455771,4380384,4692095,4083594,2184879,2569354
양산로19길,17,221.5,160271002,43.3,56.7,1.8,34.3,31.4,19.2,9.8,3.4,55840582,80743094,2253006,44459671,43136319,26674807,14209045,5850828
양산로23길,3,137,12900369,53.4,46.6,1.1,22.3,29,21.4,20.6,5.6,5970659,5192300,96698,1930900,3419351,2750864,2177251,787895
양재대로103길,3,50,8008462,53.1,46.9,0,39.4,42.9,11.6,4.1,2,4185385,3342308,0,2715385,3657692,816154,230769,107692
양재대로124길,4,58.5,11962843,50.6,49.4,2.8,24.9,35.2,18.6,9.9,8.7,5049062,6199036,187699,2795756,3244851,2049882,1182809,1787103
양재대로128길,8,80,68961351,40.6,59.4,3.5,38,26.9,17.3,9.2,5.1,26398578,42562773,2030597,24555586,19654392,12933957,6757040,3029779
양재대로85길,15,337,125391416,44.5,55.5,6.9,34.7,23.6,19.7,11.6,3.5,51017084,64910384,7669104,38529292,25650420,24683016,14937521,4458118
