상권코드명,유사업종점포수,평균영업개월수,당월매출금액,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액
통일로39가길,8,72.5,37309205,34.3,65.7,5.6,47.7,16.6,13.9,12.5,3.7,11999689,22796090,1938930,14873696,5949745,5200918,5351775,1480717
통일로40길,2,1,7749152,37,63,1.4,16.6,15.6,35.6,20.8,9.9,2453086,4334700,124212,1009054,998199,2263551,1603251,789520
통일로63길,3,52,9785927,50.4,49.6,0.8,41.7,20,17.9,12.4,7.2,4389657,4417132,60853,3006360,1741263,1968836,1356720,672757
통일로66길,3,11,3856287,67.8,32.2,1.2,15.5,26.2,28.6,15.5,13.1,2308383,952096,62874,356287,742515,970060,733533,395210
통일로67길,3,109,89276229,45.2,54.8,7.2,47.8,19.2,12.6,9.5,3.8,40259099,49017130,6187451,40126240,16722429,12618204,8648701,4973204
통일로68길,2,38,42171374,35.5,64.5,2.2,29.1,27.7,25.1,11,4.9,14192610,27978764,760459,10974555,11596524,11874772,4735547,2229517
통일로69길,4,36,3105549,39.4,60.6,0,23.7,48.2,21.1,2.8,4.2,1158344,1947205,0,622590,1430129,816890,70655,165285
통일로71길,2,62,9830000,56.6,43.4,3.1,19.7,25.2,20.8,21.5,9.7,7221830,2608170,130719,1170271,1545913,3734065,1938411,1310621
통일로73길,9,140,9694890,54.6,45.4,4.7,16.9,33.3,20.1,19.4,5.6,4488192,3842278,359913,929180,2141852,1723974,1512703,1662849
통일로77길,2,32,17604939,39,61,2.8,30.8,28.3,18.7,15.7,3.7,7368029,10236910,395515,5159130,4775003,3844196,2708485,722610
통일로78길,8,188,28965788,43.2,56.8,1.5,26.5,31.1,20,13.6,7.3,11370048,15655334,462003,6312264,7955922,5558483,4363680,2373031
통일로83길,12,184,94324208,43.1,56.9,2.3,37.9,23.8,21,11.1,3.8,35695443,53796910,1675814,33244957,20966789,18713037,11300660,3591096
통일로85길,3,96,16942579,49.1,50.9,1,35.2,23.5,21.6,13.6,5.2,7369336,9573243,78501,4722534,3834354,4200443,3288563,818184
통일로87길,5,103,6771985,42.6,57.4,0.7,36.4,28.5,18.5,11.8,4.1,2719570,3683930,46358,2194933,1954054,1170680,804190,233287
통일로92길,6,83,31673383,38.9,61.1,3.1,22.7,27.2,27.7,12.2,7.1,12001529,17199187,636492,6074921,7796162,7927671,4055024,2710447
퇴계로10길,3,114,17470443,35.1,64.9,3,15.6,47.1,27,4.4,2.9,5707778,9489737,558604,2701825,6775854,3329525,1000813,830894
퇴계로20길,7,140,81008284,8.7,91.3,38.4,35.3,6.2,11.4,7.5,1.3,9412587,71595697,26902059,27169013,8317621,11040525,6542386,1036680
퇴계로28길,1,3,4306903,37.7,62.3,1.9,9.4,22.6,20.7,41.6,3.8,1203540,1815752,53097,333628,964425,676991,964602,26549
퇴계로32길,3,60,36965811,41.4,58.6,3.8,33.9,27.3,17.9,12.9,4.1,12925401,16746271,752615,8068194,8746513,6074816,4703145,1326390
퇴계로46길,5,62,32544615,39.2,60.8,2.7,28.7,42.9,16.5,4.8,4.4,11508001,17284310,626124,7405321,12763385,5088950,1522466,1386067
퇴계로4길,12,131.5,54931703,38.6,61.4,5,23.3,33,24.9,10.9,2.9,19475872,27251250,1987615,10678395,14517100,11387865,6305086,1851062
퇴계로53길,7,81,97678572,31.2,68.8,0.7,30.7,30.9,30.8,6,0.9,26807947,53174336,538826,21539065,27118772,25202209,4770909,812506
퇴계로56길,3,11,9093221,37.8,62.2,0,46.9,35.9,12.9,3.7,0.6,3006516,4802027,0,3214444,3071180,1096015,377008,49896
퇴계로74길,5,50,8021754,56.2,43.8,1.7,27.1,24.8,16.6,24.4,5.2,3020551,2329023,61404,1294687,1051880,1300626,1323935,317043
퇴계로76길,6,252,49804897,45.9,54.1,1.6,31.7,31.1,17.6,14.2,3.9,21367810,23174948,463806,12607682,13404009,8917213,7229396,1920654
퇴계로83길,1,5,12916807,53.3,46.7,1.7,37.3,33.6,13.3,12.6,1.5,6060504,4820168,92437,3845378,3552941,1594958,1431933,363025
퇴계로87길,12,11,33884354,34.1,65.9,5.8,39.6,31.3,11.7,7.4,4.2,13842625,17450019,1448914,10941450,8126320,3257514,4321298,3319728
퇴계로88길,3,18,9915696,36,64,3.4,34.5,31.1,14.9,10.9,5.3,3249957,5900739,531204,2393578,2766927,1250969,1223561,984457
퇴계로8길,19,231.5,125671232,42.4,57.6,3.3,27.2,33.6,23.6,10,2.4,41500817,59011351,2486663,29758394,31678048,22056200,11165250,3367619
퇴계로90길,4,48,12925833,38.9,61.1,3.4,33.8,27.9,20,10.9,4,4169357,7517482,563897,3282945,3468392,2345653,1332053,693902
팔판길,15,122,34486688,35.3,64.7,1.8,38.6,27.9,17.2,9.6,4.8,10015318,16568926,228277,8802532,7773826,5914907,2564194,1300508
평창11길,3,35,30853217,34,66,14.6,26.7,15.6,23.1,14.9,5.1,10675960,18552027,3142315,7686024,4704905,6392535,5658215,1643995
평창길,5,36,31991626,26.9,73.1,16,31.2,16.8,17.8,13.1,5.1,9496165,20383949,3044565,7657511,5603754,5702623,5483972,2387691
포방터길,5,96,13013269,46.1,53.9,0.6,19.3,22.2,30.8,21.7,5.4,3390328,3859864,27206,1140607,1313967,2286297,1753435,728680
풍성로25길,3,85,9638405,47.7,52.3,3,34.2,22.6,20.1,13.1,7,4366666,4333333,235507,2226087,1992029,2136956,1231884,877536
풍성로37가길,3,153,9084867,46.8,53.2,1.1,16.9,52.7,13.3,11.3,4.7,3658443,4306930,76974,1298993,4081147,1000584,1109902,397776
풍성로54길,2,0,12185533,43.8,56.2,1.3,14.6,22.7,33.1,17.2,11.2,4884264,6451777,125635,1395178,2559391,3906599,2199239,1150000
필운대로1길,11,233,45039496,15.3,84.7,27.8,35.9,10.8,14.2,9.8,1.6,8598780,36440716,9634803,14410166,7228109,7316907,5435594,1013917
필운대로5가길,6,85,27938053,24.8,75.2,0.9,37,33.6,14.3,12.2,1.9,5652815,22285238,286847,9148957,9459060,3834211,4750242,458736
필운대로6길,11,169.5,30699078,43.2,56.8,0.5,19.4,31.1,27.4,17.5,4,12728362,14182343,175983,4434361,8888436,6652210,5546670,1213048
필운대로7길,10,55,10703201,44.4,55.6,1.2,32.5,37.8,13.1,11.3,4.2,3567075,5655445,60484,3741578,3147175,1091171,746628,435484
학동로20길,8,79,20324733,53.1,46.9,1.5,36.8,38.8,12.9,6.5,3.6,8337871,9310050,220561,6100856,6485489,2642364,1275307,923343
한강대로104마길,2,42,2799237,72.4,27.6,0,3.6,24,34.4,17.2,20.8,945802,364122,0,33588,293130,435115,302290,245802
한강대로10길,7,20,22344412,58.1,41.9,0,19.9,45.8,20.3,8.8,5.3,11256851,9470305,0,2848707,16197353,659483,414840,606774
한강대로15길,4,195,25723815,45.4,54.6,0.5,37.1,32.8,14.3,12.7,2.7,10135309,10277377,81295,6865234,6262038,3183980,2823423,1196716
한강대로21길,3,191,15260506,45,55,0,36.9,29.4,14.3,15.6,3.8,5650417,5994643,0,3882500,3126786,1676786,1881696,1077292
한강대로23길,1,6,6098345,46.5,53.5,0,31,53.5,7.1,7.1,1.4,1462878,1819209,0,1126619,1733165,253237,143885,25180
한강대로38길,6,127,129890791,35.9,64.1,0.2,33.9,39.9,15.6,7.9,2.4,40697136,72275638,392598,35972648,44594277,18473950,9839790,3699511
한강대로40길,3,93.5,17297530,48.1,51.9,0.2,26.4,32.5,27.4,10.2,3.4,8688817,7421664,28161,3434172,5435258,4925467,1526300,761123
한강대로43길,9,98,42733083,58.4,41.6,1.3,28.2,37.3,24,6.7,2.5,20149655,13472832,471858,9390671,11139294,8814094,2528887,1277688
한강대로52길,10,184,72275825,49.8,50.2,1.2,28.9,31.5,27.7,8.4,2.2,24582989,28088009,698298,14863491,18377547,12344160,4848533,1538971
한강대로62가길,5,61,8471552,58.7,41.3,0,22.6,32.2,24.5,9.6,11,4519828,3325862,0,1376724,2968103,2173276,793103,534483
한강대로62길,10,168,69161731,64.6,35.4,0.4,35.9,31.1,20.5,9,3.2,37349732,23662501,256835,20092815,20094454,12987465,5875657,1705007
한강대로62다길,2,187,24864752,50.5,49.5,0.1,20.8,29,26.9,17,6.2,11933293,9460826,28161,3622651,6145234,6052198,4023141,1522733
한강대로7길,10,201,60464686,40.4,59.6,0.8,26.9,33.6,26.5,8.3,4,18543153,23916485,218780,10092711,14855259,10868476,4686144,1738271
한강대로88길,1,10,21371681,16.4,83.6,2.3,86.6,3.5,2.9,3.5,1.2,3532358,17839323,500721,18371907,805706,701009,587209,405129
한강대로96길,9,426,75682087,42.8,57.2,2.3,35,27.3,23.5,9.2,2.7,29890188,36782062,615610,16315579,13110641,27572011,7649670,1408742
한글비석로1길,4,71,26475564,40.8,59.2,0.3,14.9,27,29.7,22.1,5.9,9445828,14396907,44057,2914481,6303333,7119563,6076736,1384564
한글비석로20길,12,327,80907832,46,54,5.8,33.7,22,21.8,12.6,4.1,34105486,42364543,3358589,21716827,16515731,19171127,11814332,3893424
한글비석로23길,4,351,3477761,35.5,64.5,0,18.2,21.7,22.2,27.6,10.3,979640,2150012,0,548412,611761,630341,1127073,212066
한글비석로46길,8,77.5,80196763,27.7,72.3,1.5,47,23.2,13.8,11.8,2.7,19993589,60203174,1110908,37831296,18885044,12233819,7939479,2196217
한글비석로48길,1,22,12050267,42.5,57.5,7.8,31.9,22.9,26.7,9.2,1.4,4737787,6612479,718560,3065950,2960276,3441573,980400,183507
한남대로20길,10,138.3333333,129292793,29.8,70.2,0.7,30.2,34.5,19.5,11.1,4,29691951,71576830,821051,28495951,34234828,21339503,11781427,4596023
한남대로21길,4,16,34282476,41.1,58.9,1.6,45.1,30.6,13.3,7.9,1.6,13844831,15869048,192857,12739683,10210318,4674196,1377778,519048
한남대로27길,11,88.83333333,301011388,30.4,69.6,1.4,57.5,27.6,6.7,4.8,2,79709163,197198607,3528735,159443250,79254717,17147479,11650411,5883177
한남대로42길,8,47,90288258,39.5,60.5,5.3,60.1,24.9,5.3,3.8,0.6,34045455,49924621,4689394,36693181,24348863,14632576,3416667,189394
한림말1길,6,128,53228414,46.7,53.3,1,30.8,26.1,22.2,12.5,7.4,21342098,26784262,348566,13697360,12391903,11120198,6598717,3969618
한림말3길,9,148,32705600,44.9,55.1,1.1,25.2,25.2,24.6,13.1,10.7,13360061,16706783,258347,6934221,7395369,7522669,4300511,3655731
한림말길,9,93,38899983,38.5,61.5,0.9,20.5,31,27.5,12.2,7.9,12225164,23025460,203962,6408947,10937545,10530316,4381484,2788372
한천로101가길,3,95,65639883,37.4,62.6,3.1,17.1,28.1,29.4,14.9,7.4,22870756,37614263,1237754,8763915,17305685,19078763,9576792,4522112
한천로11길,3,83.5,10410388,39.4,60.6,1.4,24.5,36.7,25.7,8,3.7,3659195,4999332,116581,2115980,2505499,2416664,1086573,417231
한천로130길,8,41.5,9650382,44.6,55.4,0.4,29,34.3,21.8,8.8,5.7,3989955,5075922,56592,2432336,3193778,1909223,793440,680508
한천로131길,6,29,9673586,48.3,51.7,1.2,34.9,21.7,27.8,9.9,4.5,5377099,3608412,141221,1941665,1595886,4209285,806524,290930
한천로132길,8,22,8777786,47.7,52.3,0.8,41.4,25,16.1,8.2,8.5,3603498,4030544,44895,2781791,1970256,1331587,901544,603971
한천로143길,6,61,11783667,51.5,48.5,0.8,47,26.8,13.2,9.8,2.4,6237729,5545938,69112,4996736,3061394,1972071,1385040,299314
한천로144길,1,47,12593125,44.5,55.5,1.8,28.1,27.4,16.1,17.9,8.8,4740000,6968750,135000,3095000,3404375,1984375,2263125,826875
한천로14길,13,110,81044403,42.1,57.9,0.8,29.8,39.6,17.3,7.8,4.6,31338112,40077031,451882,19915810,28022502,13443549,6500262,3081137
한천로150길,3,78,8719829,36.9,63.1,2.3,38.6,31.7,9.1,12.4,5.8,2800023,4745079,82218,2582295,2441024,583510,902940,953115
한천로155길,3,27,5916629,44.4,55.6,0,28.7,23.3,23.2,13.5,11.3,2294651,2885026,0,1243810,1000847,1181852,1056115,697054
한천로170길,1,10,4073545,17.5,82.5,0,13.1,33.2,32.9,6.5,14.2,314815,3758730,0,181481,566667,625927,81481,2617989
한천로17길,2,21,10268424,39.2,60.8,1.5,24.8,36.5,25.4,8.2,3.7,3623481,4982368,116581,2115980,2469785,2399700,1086573,417231
한천로18길,3,168,47990855,39.8,60.2,2.7,19.5,31.1,27.5,12.8,6.4,18073920,25563238,929960,6834330,13940436,12590188,5930673,3411573
한천로24길,8,145,53668693,50,50,1.5,29.4,38.7,21.2,6.5,2.6,23177705,24909925,547328,13313536,19019692,10201972,3427565,1577538
한천로33길,3,49,21400277,36.1,63.9,3.2,30.3,23.6,25.2,13.4,4.4,7362416,14037861,487556,5064056,4948718,6582372,3471797,845778
한천로36길,4,140,44928910,41.6,58.4,4.9,41,21.1,17.1,11.3,4.7,15410944,22346234,1508190,13274152,8980889,6998072,4880293,2115583
한천로46길,9,209,34527256,38.1,61.9,6.8,27.9,28,24.2,9.6,3.5,12742489,21784767,2076416,8560561,10072289,8770899,3620008,1427083
한천로78길,4,110,30306663,48.6,51.4,3,37.7,31.5,15.4,9.5,2.9,12921944,14554813,800430,9231150,7905137,4833811,3566159,1140071
한천로80길,5,100,29375350,37.5,62.5,3.4,38.9,26.4,16,12,3.2,10524132,17238663,693222,9414317,7629204,4657777,3767504,1600771
해등로16길,9,160.5,41382683,41.6,58.4,4.1,25.9,28.2,23.8,13.6,4.5,16658272,24724411,1377651,9302028,11340315,10653997,6652715,2055977
해등로26길,3,62.5,16629059,34.6,65.4,2.3,30.9,17.7,20.5,24.6,4.1,4584009,10902435,394643,3901380,2175406,3205276,4721348,1088393
행당로17길,1,23,7831310,44.7,55.3,14.4,32.6,20,23,7.9,2.2,3401783,3853917,902934,2166616,1701159,1765482,534384,185126
행당로1길,1,7,2810526,4.1,95.9,0,0,57.2,38.8,4.1,0,372932,2058647,0,0,1142857,1247368,41353,0
행당로8길,5,70,29829776,37.3,62.7,7.1,26.4,18.8,29,14.5,4.2,10834769,18995007,1661000,7105672,6391225,8278072,4666435,1727372
행운1길,8,252,42360383,38.1,61.9,1.6,47.5,29.7,13.1,5.9,2.1,14098972,23803780,600324,19682906,10284069,4927631,1857086,550737
행운길,13,335,69761236,43.6,56.4,2.1,39.2,33.7,14.8,7.1,3,27844943,33311992,1218186,21087287,20683721,10522304,5445885,2199556
혜화로14길,1,53,12636003,40.6,59.4,1.8,32.8,17.8,29.2,14,4.4,5479586,6297420,140830,2755784,1976302,3498053,2863249,542788
혜화로3길,17,320.3333333,82675081,43.3,56.7,4,60.6,12.5,8.5,11.6,2.7,34171481,43750111,2461154,42150437,10164293,7931840,12454545,2759323
호암로18길,1,26,2722267,21.7,78.3,11.1,30.8,23.5,23.3,6.8,4.6,616685,2105582,233240,923512,738500,539701,184516,102798
호암로22길,25,409.3333333,185541509,52.9,47.1,6.8,40.7,28.8,10.7,10.2,2.8,100368707,85172802,11620625,70872556,52994347,26582726,17723644,5747611
호암로26길,48,596,477459155,54.8,45.2,3.9,47.3,28.4,9.9,8.2,2.4,250147282,227311873,19775290,211928530,134730079,58239342,38700597,14085317
홍릉로29길,1,73,18019651,51.6,48.4,1.1,28.3,29.4,19.6,13.9,7.7,8808959,7859131,175601,3905539,4768785,3094022,2809207,1914936
홍릉로5길,2,150,9438000,33.3,66.7,0,0,33.3,0,33.3,33.3,120000,1072462,0,0,144000,0,928462,120000
홍연길,3,23,3585211,50.8,49.2,1.6,30.2,17.3,22.3,20.7,7.9,1726761,1579577,49296,1093662,450000,726056,744366,242958
홍은중앙로8길,3,13,5730000,50.7,49.3,4.9,42.8,28.6,14.3,8.8,0.5,3171613,2558387,167673,2247445,1576753,1130413,568356,39360
홍은중앙로9길,2,34,21230860,47.5,52.5,3.3,28.5,27.2,19.7,16.4,5,9138441,10362623,597035,4871307,5556070,4153603,3132920,1190129
홍제내2나길,1,37,11133941,52.3,47.7,4.6,12.6,14.9,13.8,23,31,7357720,2029823,31250,67709,219107,428917,5744338,2896223
홍제내길,7,65.5,28826304,48.2,51.8,2.4,36.4,20.6,19.7,14.8,6.1,15130200,11354111,487798,5782797,3776166,3765068,8922218,3750267
홍제천로2길,1,56,728873,57.1,42.9,7.1,14.3,50,21.4,7.1,0,320423,253521,28169,49296,306338,116197,73944,0
홍지문2길,10,137,146055986,41.3,58.7,14,66.5,4.6,6.1,7.8,1,54539152,83605253,18504134,88347610,8888748,10115400,10689594,1598920
홍지문길,9,123,116158491,39.6,60.4,14.7,63.6,5.5,7.1,7.9,1.2,40927874,67319036,14674187,66785695,8002776,8798264,8519569,1466420
화계사길,10,111,12773710,48.3,51.7,4.5,27.2,28.4,21.6,12.9,5.3,5067505,6031883,247262,2393509,2750767,2660275,2268333,779244
화곡로15길,15,228,46358722,45.1,54.9,1.3,34.4,33.3,15.8,10.4,4.7,17530625,26282258,687357,13751798,14648265,7054253,5356802,2314410
화곡로20길,6,84,45580930,36.6,63.4,7.4,47,21.3,12.9,9.2,2.3,16557443,29023487,2930386,21425237,9311699,5919573,4396852,1597183
화곡로25길,6,141,86012065,39.5,60.5,5.2,47.4,22.9,14.3,7.8,2.4,34064518,51947547,4207800,39181746,19383459,13422672,7314497,2501891
화곡로31길,2,40,17175861,43.2,56.8,2.6,36.3,23.4,16.8,14.1,6.8,6517261,7524380,352017,4374538,2993818,2733733,2313671,1273866
화곡로42길,2,13,16116054,40.8,59.2,2.9,30.2,37.5,19,7.7,2.8,7213131,8902923,321991,4496094,5904911,2904317,1426539,1062202
화랑로11길,9,284,70379236,36.2,63.8,3.6,44.4,23.7,16.2,9.6,2.6,29216153,41163083,1419663,28330921,15896891,13055546,8623000,3053215
화랑로18나길,2,41,13926316,18.3,81.7,6.3,56.2,19.8,9.7,5.9,2.1,2826119,11100197,820444,7617457,2826119,1504257,801873,356166
화랑로19길,1,42,11216842,28.7,71.3,0.2,47.7,23.2,17,11.2,0.8,3258947,7386316,14737,4728421,2464737,2094737,1214737,127895
화랑로25길,2,81,902837,18.8,81.2,0,23.6,9.5,18.9,43.2,4.7,196454,591489,0,151773,60284,134043,390071,51773
화랑로32길,17,290,85032330,40.7,59.3,5.6,54.6,17.6,12.3,7.3,2.5,32242818,46815261,4148004,38465416,15349398,11090462,7282347,2722456
화랑로40길,4,73,54200790,42.8,57.2,3.4,34.2,29.4,17.7,11.1,4.2,21545553,28987037,1340082,16114158,14942957,8930222,6171578,3033592
화랑로43길,2,50,30852989,52.9,47.1,8.4,53.7,14.2,10.3,10,3.5,15545570,13701293,2141914,14300494,4619199,3305265,3510728,1369264
화랑로45길,2,42,3184293,52.1,47.9,0,25,30.9,29.7,9.4,5.1,1397537,1472401,0,569502,724696,1151213,239203,185324
화랑로47길,1,9,6766867,40,60,2.6,30.5,23.7,16.9,21.1,5.3,2714439,4052428,155075,1828028,1556336,1104136,1738705,384587
화랑로51길,15,89,34655668,19.3,80.7,3.7,61.9,10,15.2,7.6,1.5,8434185,26221483,1497068,17584847,3968397,7477527,3390608,737221
화랑로53길,1,55,5945455,44.2,55.8,5.8,22.1,12.8,32.5,15.1,11.7,3118182,2513223,185950,1387603,730579,1579339,934711,813223
화랑로5길,6,141,22285726,35.7,64.3,2.4,31.5,22.4,27,12.1,4.6,7987999,12350498,437931,5882352,4231461,5769231,2702142,1315380
환일길,2,119,181805,25,75,0,42.1,42.1,0,15.8,0,16274,72149,0,29058,45686,0,13679,0
황물로15길,2,16,2632595,52.7,47.3,0,21.2,35.3,11.4,30.4,1.6,922220,1510135,0,197930,423650,726206,602112,482456
황물로3길,2,64,3787728,37.3,62.7,2.2,32.2,28.8,23.5,7.7,5.6,687576,1725323,33333,690939,671878,542870,177658,296222
회기로21길,13,70,111263774,43,57,12.6,67.2,6.8,5.7,6.9,0.9,49885386,61378388,15059337,72166423,8199853,7730173,6627451,1480537
회기로23길,7,60,46369758,37.9,62.1,10.9,60.2,14.7,6.7,6.5,1.1,19904738,22077205,5250179,25799922,5081531,3223598,1803908,822807
회기로28길,5,167,120583640,40.9,59.1,2.4,66.1,17.2,7.3,5.7,1.3,50814719,69768921,2830029,76364615,21473270,9664736,7917095,2333895
회기로29길,13,102.6666667,68644281,40.3,59.7,3.2,62.2,18.7,9.1,5.1,1.6,26958251,41686030,2138377,43447683,13293685,5598310,3220481,945745
회나무로13길,13,164.5,56800734,32.1,67.9,1.3,37.3,38.7,15.5,4.2,3,14107851,38323663,665620,17631855,18374041,10841609,2854144,2064248
회나무로13나길,6,147,27606512,38,62,1.6,29.3,41.7,18.3,6.8,2.3,8592906,17155808,479688,7416600,9003534,5187001,2944656,717235
회나무로44길,8,193,102887321,44.6,55.4,1.2,46.2,28.9,13,8.2,2.5,40630108,50285539,805828,38401551,27659248,12556184,8766745,2726092
효령로29길,6,123,35454951,33.3,66.7,1.4,23.7,37,26.1,8.9,3,9618415,18240792,276438,5501467,9595189,7530293,3718355,1237466
효령로34길,7,300,78862674,42.4,57.6,1,30.2,26.3,21.3,11,10.3,24787281,33522041,623536,15551401,13163355,15026629,7931794,6012610
효령로40길,7,208.5,49577171,47.6,52.4,3.4,26.8,32,25.4,9.7,2.9,19437249,19410292,983072,8879149,12944803,10868304,4002774,1169442
효령로67길,16,106,83277753,50,50,0.3,27.4,34.6,24.4,9.6,3.6,18451677,16395918,41324,9137842,11390380,8535916,3746968,1995166
효령로68길,5,0.5,18417188,35.6,64.4,0.8,21.2,28,37.9,8.3,3.8,4987500,9711719,78125,3768750,3992188,4297656,1853906,708594
효령로74길,2,10,2377486,47.1,52.9,0,14.5,43.6,17,22.8,2.1,876427,1176019,0,261028,1046235,367396,350047,27742
효창원로39길,6,63,15074761,43.6,56.4,1.1,22.9,36.3,20,15.6,4.2,6238100,7320212,123585,2681685,4528139,2791165,2665374,768365
효창원로62길,4,59.5,30619225,27.5,72.5,1.6,50.1,24.2,15,7.4,1.7,8295259,20089823,488332,13751922,7205991,4098383,2242129,598328
효창원로8길,3,211,19089459,48.4,51.6,7.8,25,28.6,18.5,15.2,4.8,7979708,8490405,1125622,3753035,4631903,3516972,2511524,931057
효창원로93길,4,177,32390666,38.1,61.9,0.3,24.4,34,27.5,11.2,2.6,9582776,14291638,44636,4945192,7611978,6843382,3601072,828156
효창원로98길,4,51,4532635,40.2,59.8,0.5,31.4,35.6,20.7,7,4.7,1826623,2706012,18901,1305654,1590273,1045716,324312,247779
후암로23길,2,12,2807317,27.4,72.6,0,27.5,42.6,22.5,4.9,2.5,804878,1835772,0,669919,1049593,640650,158537,121951
후암로30길,5,61,36741228,32.3,67.7,1.4,33.7,31.6,19.8,9.9,3.6,11672859,22076449,353689,12679109,9767650,5967681,3699378,1281802
후암로35길,2,19,6040617,28.8,71.2,1.1,29.6,33.2,20.4,12.2,3.4,1685729,3490016,32497,1315377,1786906,1186558,610753,243655
후암로4길,10,82.5,42627732,52.1,47.9,2.5,32.3,27.1,23,12,3.1,18829858,20246207,422660,10885605,11634384,9804759,4544402,1784254
휘경로23길,1,16,938356,70.8,29.2,4.1,50.3,41.5,0,4.1,0,666161,272195,89537,368896,454852,0,25071,0
휘경로2길,17,339,152371534,46.3,53.7,7.6,65.6,11.2,7.7,6.8,1.1,69743084,82628450,11709811,95097454,17872064,14491819,11370093,1830293
휘경로3길,9,244,206813049,43.6,56.4,5.5,70.5,10.7,6.6,5.5,1.1,91786839,115026210,9842943,135324150,25200833,19015268,13648511,3781344
희우정로16길,15,126,87006596,29.4,70.6,2,59.8,28,6.8,2.6,0.9,24578063,62428533,1434682,55041110,21719627,5729707,2457143,624327
