상권코드명,상권코드,기준년월코드,서비스업종코드.x,서비스업종코드명.x,평균영업개월수,X1년이하생존율,X1.2년생존율,X2.3년생존율,X3.5년생존율,X5년이상생존율,당월매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수.x,총상주인구수,남성상주인구수,여성상주인구수,연령대10상주인구수,연령대20상주인구수,연령대30상주인구수,연령대40상주인구수,연령대50상주인구수,연령대60이상상주인구수,서비스업종코드.y,서비스업종코드명.y,점포수.y,유사업종점포수,총직장인구수,남성직장인구수,여성직장인구수,연령대10직장인구수,연령대20직장인구수,연령대30직장인구수,연령대40직장인구수,연령대50직장인구수,연령대60이상직장인구수,총유동인구수,남성유동인구수,여성유동인구수,연령대10유동인구수,연령대20유동인구수,연령대30유동인구수,연령대40유동인구수,연령대50유동인구수,연령대60이상유동인구수,구
홍릉로5길,1674,201803,CS100009,커피음료,148,0,0,0,0,0,5882192.5,1495461.5,1432500,0,0,0,0,836154,2091807.5,2,663,331,332,65,88,70,71,127,242,CS100009,커피음료,1,1,253,123,130,2,20,46,77,72,36,102528,54701,47827,2566,13332,13298,15233,25217,32881,동대문구
홍연길,1675,201803,CS100009,커피음료,22,0,0,0,0,0,1910211.5,978521,696831,31690,454929.5,667253.5,82746.5,289084.5,149648,2,915,476,439,124,114,117,158,147,255,CS100009,커피음료,3,3,127,77,50,0,3,15,50,46,13,32696,17251,15445,787,6593,5693,6882,6393,6348,서대문구
홍은중앙로8길,1676,201803,CS100009,커피음료,12,0,0,0,0,0,6235385,3690769,2216923,286923,2351538,1621538,1338462,309231,0,1,257,117,140,30,40,30,38,50,69,CS100009,커피음료,2,2,34,17,17,0,5,8,8,6,7,25316,14057,11260,1997,5150,3812,4592,5250,4516,서대문구
홍은중앙로9길,1677,201803,CS100009,커피음료,33,0,0,0,0,0,10391441.5,4205939.5,5399580.5,232521,2432192.5,2611497,2255368.5,1517084,556857.5,2,2416,1197,1219,268,276,266,386,442,778,CS100009,커피음료,0,1,179,66,113,1,22,36,42,56,22,18250,9890,8360,1460,3756,2746,3344,3684,3260,서대문구
홍제내2나길,1678,201803,CS100009,커피음료,36,0,0,0,0,0,3753553,2756588,118851,0,26042,438539,1304290,97222,1009346,1,778,364,414,130,80,109,139,121,199,CS100009,커피음료,1,1,92,37,55,0,9,13,29,27,14,5377,2593,2784,378,921,1029,977,1017,1055,서대문구
홍제내길,1679,201803,CS100009,커피음료,62.5,100,100,100,100,100,4407005.5,2297858,1774750.25,85305,1052734.5,741375.5,1040329.25,639772.25,513092.25,4,1422,663,759,198,183,218,229,214,380,CS100009,커피음료,5,5,237,145,92,0,19,38,71,75,34,44502,19147,25355,6447,10706,6686,7590,6721,6353,서대문구
홍제내길,1679,201803,CS100009,커피음료,62.5,100,100,100,100,100,4407005.5,2297858,1774750.25,85305,1052734.5,741375.5,1040329.25,639772.25,513092.25,4,1422,663,759,198,183,218,229,214,380,CS100009,커피음료,5,5,237,145,92,0,19,38,71,75,34,44502,19147,25355,6447,10706,6686,7590,6721,6353,서대문구
홍제천로2길,1680,201803,CS100009,커피음료,55,0,0,0,0,0,570423,98727,471696,0,318120,29252,21940,201111,0,1,2603,1328,1275,280,372,370,374,491,716,CS100009,커피음료,1,1,46,31,15,0,6,8,14,13,5,12667,6206,6461,222,3391,4238,1725,1871,1220,서대문구
홍지문2길,1682,201803,CS100009,커피음료,133,100,0,0,0,0,23589897.17,8776715.5,13595715.33,2734316.333,14452155.33,1690236.333,1709133.5,1560224.667,226365,6,759,378,381,93,151,94,106,129,186,CS100009,커피음료,4,8,90,10,80,0,9,7,16,50,8,20750,10349,10401,4525,12319,1027,1160,1000,720,종로구
홍지문2길,1682,201803,CS100009,커피음료,133,100,0,0,0,0,23589897.17,8776715.5,13595715.33,2734316.333,14452155.33,1690236.333,1709133.5,1560224.667,226365,6,759,378,381,93,151,94,106,129,186,CS100009,커피음료,4,8,90,10,80,0,9,7,16,50,8,20750,10349,10401,4525,12319,1027,1160,1000,720,서대문구
홍지문길,1683,201803,CS100009,커피음료,120,100,0,0,0,0,23349826.6,8295662,13593205,2782341.8,13649150.8,1809907.6,1795608,1605861,245998.2,5,2571,1255,1316,413,450,300,419,471,518,CS100009,커피음료,3,7,118,35,83,0,9,13,18,53,25,25064,11871,13193,5385,13124,1691,1983,1838,1045,종로구
홍지문길,1683,201803,CS100009,커피음료,120,100,0,0,0,0,23349826.6,8295662,13593205,2782341.8,13649150.8,1809907.6,1795608,1605861,245998.2,5,2571,1255,1316,413,450,300,419,471,518,CS100009,커피음료,3,7,118,35,83,0,9,13,18,53,25,25064,11871,13193,5385,13124,1691,1983,1838,1045,종로구
홍지문길,1683,201803,CS100009,커피음료,120,100,0,0,0,0,23349826.6,8295662,13593205,2782341.8,13649150.8,1809907.6,1795608,1605861,245998.2,5,2571,1255,1316,413,450,300,419,471,518,CS100009,커피음료,3,7,118,35,83,0,9,13,18,53,25,25064,11871,13193,5385,13124,1691,1983,1838,1045,서대문구
화계사길,1684,201803,CS100009,커피음료,124,100,100,100,100,50,1959249.5,807460.5,1053267.25,45369.25,336260.25,305613.5,515571,527577,130337.25,4,732,375,357,102,105,100,114,129,182,CS100009,커피음료,6,6,537,522,15,0,5,51,204,231,46,9659,4475,5183,2306,1891,883,1815,1716,1048,강북구
화계사길,1684,201803,CS100009,커피음료,124,100,100,100,100,50,1959249.5,807460.5,1053267.25,45369.25,336260.25,305613.5,515571,527577,130337.25,4,732,375,357,102,105,100,114,129,182,CS100009,커피음료,6,6,537,522,15,0,5,51,204,231,46,9659,4475,5183,2306,1891,883,1815,1716,1048,강북구
화곡로15길,1685,201803,CS100009,커피음료,221,50,50,0,0,0,6395839.75,2611845.875,3783993.875,111469.125,2052110.875,2362153.625,1025328.375,703324,141453.75,8,5681,2724,2957,914,860,916,971,891,1129,CS100009,커피음료,10,11,319,139,180,0,27,58,79,99,56,66944,32310,34634,4371,13871,15122,10765,11337,11477,강서구
화곡로20길,1686,201803,CS100009,커피음료,67,0,0,0,0,0,13922161.67,5151960,8770201.667,1141928.667,6361777.667,3216162.667,1521347,1319146.333,361799.3333,3,3332,1597,1735,530,459,687,508,464,684,CS100009,커피음료,4,6,290,129,161,3,44,52,79,82,30,74085,37327,36757,5480,17796,15837,11788,13157,10027,강서구
화곡로25길,1687,201803,CS100009,커피음료,136,0,0,0,0,0,18012554.2,7168109.6,10844444.6,1087157.4,8652725,3923731,2486598.6,1453034.6,409307.6,5,1129,562,567,90,161,208,176,196,298,CS100009,커피음료,4,6,273,129,144,2,44,57,57,62,51,97481,45322,52158,7300,28664,22218,14672,14129,10498,강서구
화곡로31길,1688,201803,CS100009,커피음료,38,100,0,0,0,0,8159458,3187718,4074250.5,133418.5,2367944.5,1688330,1195047.5,1324148,553081,2,2536,1223,1313,276,404,471,353,427,605,CS100009,커피음료,1,2,165,83,82,0,30,47,43,24,21,39807,18532,21275,1392,11050,10013,6179,6039,5134,강서구
화곡로42길,1689,201803,CS100009,커피음료,12,100,100,100,100,0,9585594,3808214.5,5161186.5,152047,2860874.5,2937049.5,1834910,721869,462651,2,1501,783,718,105,295,402,252,194,253,CS100009,커피음료,1,2,120,52,68,0,6,32,33,24,25,33613,17654,15959,2588,8660,7795,5964,5187,3419,강서구
화랑로11길,1690,201803,CS100009,커피음료,280,0,0,0,0,0,10606422.29,4731566.857,5874855.429,150801.8571,4111246.286,3140259.143,1737889.143,1077730.857,388495,7,612,242,370,55,194,93,75,75,120,CS100009,커피음료,7,8,40,19,21,0,8,12,7,10,3,66068,26988,39080,6373,21324,11633,11075,8462,7201,성북구
화랑로18나길,1691,201803,CS100009,커피음료,40,0,0,0,0,0,12611842,2179178,10432664,539759,7184708,2371853,1442716,678728,394078,1,266,139,127,40,39,39,41,39,68,CS100009,커피음료,0,1,29,21,8,0,4,3,9,12,1,9419,4787,4632,354,1895,1741,1803,1942,1683,성북구
화랑로19길,1692,201803,CS100009,커피음료,41,0,0,0,0,0,12040000,2811579,8080526,56842,4474737,3456316,1651053,1105789,147368,1,1855,935,920,248,245,227,296,342,497,CS100009,커피음료,1,1,108,56,52,0,3,12,30,38,25,43067,21948,21118,2658,7898,7279,8656,9153,7423,성북구
화랑로19길,1692,201803,CS100009,커피음료,41,0,0,0,0,0,12040000,2811579,8080526,56842,4474737,3456316,1651053,1105789,147368,1,1855,935,920,248,245,227,296,342,497,CS100009,커피음료,1,1,108,56,52,0,3,12,30,38,25,43067,21948,21118,2658,7898,7279,8656,9153,7423,성북구
화랑로25길,1696,201803,CS100009,커피음료,80,0,0,0,0,0,1035461,184397,448227,0,99291,95745,248227,166667,22695,1,222,113,109,25,27,29,31,30,80,CS100009,커피음료,2,2,41,19,22,0,4,17,8,5,7,11185,5704,5481,848,1736,1768,2386,2506,1940,성북구
화랑로25길,1696,201803,CS100009,커피음료,80,0,0,0,0,0,1035461,184397,448227,0,99291,95745,248227,166667,22695,1,222,113,109,25,27,29,31,30,80,CS100009,커피음료,2,2,41,19,22,0,4,17,8,5,7,11185,5704,5481,848,1736,1768,2386,2506,1940,성북구
화랑로32길,1697,201803,CS100009,커피음료,283,100,50,50,33.33,33.33,10855444.38,4250261.25,5999653.625,468360.625,5100872.625,2031570.875,1222393.625,1022978.75,403738.625,8,4529,2215,2314,550,778,580,744,736,1141,CS100009,커피음료,10,16,728,469,259,9,127,233,197,112,50,120945,58673,62271,6586,31926,17871,21426,25258,17878,동대문구
화랑로32길,1697,201803,CS100009,커피음료,283,100,50,50,33.33,33.33,10855444.38,4250261.25,5999653.625,468360.625,5100872.625,2031570.875,1222393.625,1022978.75,403738.625,8,4529,2215,2314,550,778,580,744,736,1141,CS100009,커피음료,10,16,728,469,259,9,127,233,197,112,50,120945,58673,62271,6586,31926,17871,21426,25258,17878,성북구
화랑로32길,1697,201803,CS100009,커피음료,283,100,50,50,33.33,33.33,10855444.38,4250261.25,5999653.625,468360.625,5100872.625,2031570.875,1222393.625,1022978.75,403738.625,8,4529,2215,2314,550,778,580,744,736,1141,CS100009,커피음료,10,16,728,469,259,9,127,233,197,112,50,120945,58673,62271,6586,31926,17871,21426,25258,17878,동대문구
화랑로40길,1699,201803,CS100009,커피음료,70,0,0,0,0,0,17343547.67,6538935,9389154,286797.3333,5301730,4632597,2850983,1971471,884510.6667,3,2562,1316,1246,309,376,377,437,486,577,CS100009,커피음료,4,4,256,173,83,1,22,40,66,83,44,68471,37585,30886,6188,13249,11018,10767,14664,12584,성북구
화랑로43길,1700,201803,CS100009,커피음료,49,0,0,0,0,0,26829751,14207285,12622466,1370883,11850896,4470880,3901560,3793136,1442396,1,724,379,345,89,83,95,97,120,240,CS100009,커피음료,0,1,78,32,46,1,15,12,25,17,8,6936,3694,3242,289,1415,1180,1191,1487,1373,노원구
화랑로43길,1700,201803,CS100009,커피음료,49,0,0,0,0,0,26829751,14207285,12622466,1370883,11850896,4470880,3901560,3793136,1442396,1,724,379,345,89,83,95,97,120,240,CS100009,커피음료,0,1,78,32,46,1,15,12,25,17,8,6936,3694,3242,289,1415,1180,1191,1487,1373,노원구
화랑로43길,1700,201803,CS100009,커피음료,49,0,0,0,0,0,26829751,14207285,12622466,1370883,11850896,4470880,3901560,3793136,1442396,1,724,379,345,89,83,95,97,120,240,CS100009,커피음료,0,1,78,32,46,1,15,12,25,17,8,6936,3694,3242,289,1415,1180,1191,1487,1373,성북구
화랑로45길,1701,201803,CS100009,커피음료,41,0,0,0,0,0,3445174,1520195,1550401,0,408152,877954,846421,611046,327024,1,590,279,311,79,81,90,92,87,161,CS100009,커피음료,1,1,63,11,52,0,0,2,10,28,23,20333,11223,9110,1836,5733,3286,3473,3156,2848,노원구
화랑로47길,1702,201803,CS100009,커피음료,8,0,0,0,0,0,7435542,3344191,4091351,220667,2124618,1788956,1100226,1283598,917477,1,564,280,284,87,85,78,101,79,134,CS100009,커피음료,1,1,50,2,48,0,0,1,6,25,18,26403,14491,11912,2495,7589,4166,4466,4069,3617,노원구
화랑로51길,1704,201803,CS100009,커피음료,87,100,75,75,0,0,8591809.75,2259969,6331840.75,401958,3809378.25,1286893.25,2058363.25,932758.25,102458.75,4,725,307,418,166,164,75,116,126,78,CS100009,커피음료,8,10,221,87,134,0,19,24,50,82,46,6688,2361,4328,1327,2065,800,1203,803,491,노원구
화랑로53길,1705,201803,CS100009,커피음료,54,0,0,0,0,0,5141322,2135534,3005788,478639,1024681,740569,1563045,897555,436833,1,37,15,22,6,6,6,7,1,11,CS100009,커피음료,1,1,2,2,0,0,0,0,0,1,1,342,47,294,99,188,7,23,18,7,노원구
화랑로5길,1706,201803,CS100009,커피음료,137,0,0,0,0,0,4323962.8,1449151.4,2574527,128666.2,975521.6,893487.8,1115064.2,652811.8,258127.2,5,1043,509,534,159,161,126,182,148,267,CS100009,커피음료,4,5,369,141,228,0,59,86,113,81,30,26054,12622,13432,1518,5862,4847,5311,4454,4063,성북구
화랑로5길,1706,201803,CS100009,커피음료,137,0,0,0,0,0,4323962.8,1449151.4,2574527,128666.2,975521.6,893487.8,1115064.2,652811.8,258127.2,5,1043,509,534,159,161,126,182,148,267,CS100009,커피음료,4,5,369,141,228,0,59,86,113,81,30,26054,12622,13432,1518,5862,4847,5311,4454,4063,성북구
환일길,1707,201803,CS100009,커피음료,118,100,100,100,0,0,753545,203926,465656,0,156798,238874,256264,0,17647,1,3181,1507,1674,317,549,402,435,633,845,CS100009,커피음료,1,2,160,84,76,0,24,59,43,22,12,43745,21600,22145,2004,10098,11171,7345,9267,3860,마포구
환일길,1707,201803,CS100009,커피음료,118,100,100,100,0,0,753545,203926,465656,0,156798,238874,256264,0,17647,1,3181,1507,1674,317,549,402,435,633,845,CS100009,커피음료,1,2,160,84,76,0,24,59,43,22,12,43745,21600,22145,2004,10098,11171,7345,9267,3860,마포구
환일길,1707,201803,CS100009,커피음료,118,100,100,100,0,0,753545,203926,465656,0,156798,238874,256264,0,17647,1,3181,1507,1674,317,549,402,435,633,845,CS100009,커피음료,1,2,160,84,76,0,24,59,43,22,12,43745,21600,22145,2004,10098,11171,7345,9267,3860,중구
황물로15길,1708,201803,CS100009,커피음료,15,0,0,0,0,0,5654671,1165787,3484143,2209822,165787,703726,610733,589980,369883,1,723,391,332,61,109,87,129,136,201,CS100009,커피음료,1,1,598,428,170,0,65,132,179,138,84,21311,12523,8788,1110,3731,4113,3960,4669,3729,동대문구
황물로3길,1709,201803,CS100009,커피음료,62,100,0,0,0,0,2202431.5,1069140.5,861081,0,603399,858155,347544.5,64873.5,56250,2,3351,1639,1712,291,587,530,542,587,814,CS100009,커피음료,2,2,772,544,228,5,139,170,164,134,160,118870,59827,59043,4890,28057,24203,21315,22787,17618,동대문구
회기로21길,1710,201803,CS100009,커피음료,68,0,0,0,0,0,15924784.71,7566558.571,8358226.143,2236252.286,10255726.43,1420733,954020.5714,892936.7143,165115.7143,7,364,181,183,35,90,61,46,43,89,CS100009,커피음료,8,10,38,20,18,0,1,16,12,7,2,146757,67394,79364,23384,85205,13980,9710,8353,6125,동대문구
회기로23길,1711,201803,CS100009,커피음료,57,100,0,0,0,0,9751037.4,4887425,4342435.8,1061210.4,6348180.6,1125643.4,371797,277408,45621.4,5,646,315,331,66,232,94,64,78,112,CS100009,커피음료,5,6,95,47,48,0,10,33,26,17,9,130106,60957,69149,19469,77948,12390,8494,7046,4758,동대문구
회기로23길,1711,201803,CS100009,커피음료,57,100,0,0,0,0,9751037.4,4887425,4342435.8,1061210.4,6348180.6,1125643.4,371797,277408,45621.4,5,646,315,331,66,232,94,64,78,112,CS100009,커피음료,5,6,95,47,48,0,10,33,26,17,9,130106,60957,69149,19469,77948,12390,8494,7046,4758,동대문구
회기로28길,1713,201803,CS100009,커피음료,162,100,100,100,100,100,23370927.4,10325360.8,13045566.6,701534.2,14480140.2,4287750.4,2087846.2,1413550.6,400105.8,5,535,280,255,27,201,149,44,38,76,CS100009,커피음료,1,5,175,99,76,0,20,39,34,38,44,40346,20096,20250,3783,21717,5181,3814,3295,2557,동대문구
회기로28길,1713,201803,CS100009,커피음료,162,100,100,100,100,100,23370927.4,10325360.8,13045566.6,701534.2,14480140.2,4287750.4,2087846.2,1413550.6,400105.8,5,535,280,255,27,201,149,44,38,76,CS100009,커피음료,1,5,175,99,76,0,20,39,34,38,44,40346,20096,20250,3783,21717,5181,3814,3295,2557,동대문구
회기로29길,1714,201803,CS100009,커피음료,105,50,50,50,50,50,9439395.286,3777708,5661687.286,248424.2857,6234831.143,1553483.429,766696.1429,527110.2857,108850,7,2093,1021,1072,161,767,434,215,185,331,CS100009,커피음료,6,9,162,70,92,0,30,26,55,40,11,112735,47340,65395,11517,66143,11414,8728,7869,7064,동대문구
회나무로13길,1715,201803,CS100009,커피음료,158.5,100,0,0,0,0,7208743.875,1832187.625,4761681.625,13761.5,2527403.625,2049337.375,1198036.375,417178.5,388152,8,2103,927,1176,182,244,336,335,334,672,CS100009,커피음료,11,11,124,50,74,0,23,30,32,20,19,44935,20874,24061,1478,15043,14109,7573,3592,3140,용산구
회나무로13나길,1716,201803,CS100009,커피음료,143,100,0,0,0,0,7377102,2405567.5,4458301.5,0,2219720.25,2132411.5,1138930,946201.5,426605.5,4,1855,809,1046,139,207,323,288,309,589,CS100009,커피음료,6,6,423,261,162,0,66,211,101,27,18,36094,16785,19309,230,10552,11987,7682,3145,2498,용산구
회나무로44길,1717,201803,CS100009,커피음료,204,0,0,0,0,0,36773793.67,14823353.67,18139080,238735.3333,15139312,10102917,4049326.667,2477743,954400.3333,3,743,353,390,112,86,123,147,107,168,CS100009,커피음료,3,4,392,215,177,5,166,121,53,22,25,73981,36451,37531,1576,32875,20325,9571,5943,3691,용산구
회나무로44길,1717,201803,CS100009,커피음료,204,0,0,0,0,0,36773793.67,14823353.67,18139080,238735.3333,15139312,10102917,4049326.667,2477743,954400.3333,3,743,353,390,112,86,123,147,107,168,CS100009,커피음료,3,4,392,215,177,5,166,121,53,22,25,73981,36451,37531,1576,32875,20325,9571,5943,3691,용산구
회나무로44길,1717,201803,CS100009,커피음료,204,0,0,0,0,0,36773793.67,14823353.67,18139080,238735.3333,15139312,10102917,4049326.667,2477743,954400.3333,3,743,353,390,112,86,123,147,107,168,CS100009,커피음료,3,4,392,215,177,5,166,121,53,22,25,73981,36451,37531,1576,32875,20325,9571,5943,3691,용산구
효령로29길,1718,201803,CS100009,커피음료,119,0,0,0,0,0,9583785.75,2725777.25,5086960.75,90222.5,1685411.5,2945459,1755912.5,858276.5,477456.75,4,2341,1096,1245,374,314,448,415,332,458,CS100009,커피음료,4,4,792,331,461,3,239,136,138,166,110,43362,20834,22528,5320,11692,8122,7193,5630,5404,서초구
효령로34길,1719,201803,CS100009,커피음료,295,0,0,0,0,0,13236090.83,3610721.5,5204663.333,40934,2418770.333,2358306.167,1800831.667,1200020.333,996522.8333,6,1180,571,609,179,159,207,187,181,267,CS100009,커피음료,4,6,1731,1046,685,42,474,489,341,228,157,44703,22559,22144,4770,10675,8142,6862,6770,7484,서초구
효령로40길,1720,201803,CS100009,커피음료,204.5,100,100,100,100,100,10106187.6,4208120.8,3832170.4,276139.8,1718821,2433357,2377887.8,966080.2,268005.8,5,641,318,323,124,79,100,120,99,119,CS100009,커피음료,4,6,894,533,361,2,181,309,247,112,43,22022,13723,8299,5602,2969,4202,4031,2881,2337,서초구
효령로67길,1721,201803,CS100009,커피음료,111,0,0,0,0,0,12700297.25,2334573.125,2303925.875,10061,937857.125,1675399.125,1106717.5,639981.25,268483.25,8,2720,1293,1427,503,379,518,452,350,518,CS100009,커피음료,11,11,3599,1511,2088,13,1268,1039,674,421,184,49577,26226,23351,665,11877,13192,10595,6584,6665,서초구
효령로68길,1722,201803,CS100009,커피음료,20,50,50,50,50,50,9515234.5,2566406.5,5530469,0,1357422,1950390.5,3599219,850390.5,339453,2,742,377,365,167,90,136,140,98,111,CS100009,커피음료,4,4,562,374,188,2,79,157,180,101,43,20902,11737,9165,280,4148,6003,4792,2984,2694,서초구
효령로74길,1723,201803,CS100009,커피음료,9,0,0,0,0,0,1996337,856389,794913,0,567769,397205,344499,341830,0,1,989,480,509,154,159,191,179,141,165,CS100009,커피음료,2,2,562,406,156,2,111,177,134,81,57,24943,13102,11841,953,5011,5817,5569,4132,3461,서초구
효창원로39길,1724,201803,CS100009,커피음료,60,50,50,50,0,0,3609339.75,1332285.5,1857698.25,22405.75,484653.5,1245000.5,506104.75,599340.75,332478.75,4,2169,1018,1151,321,288,373,363,305,519,CS100009,커피음료,6,6,64,24,40,1,17,14,15,11,6,44140,21809,22331,2199,8444,9908,8589,7232,7768,용산구
효창원로62길,1725,201803,CS100009,커피음료,57.5,100,100,0,0,0,9887778,3010115,6877663,218352,4782528.333,2495068,1372847.667,820796,198186,3,234,105,129,49,37,28,51,29,40,CS100009,커피음료,4,4,233,129,104,1,41,78,66,27,20,33009,15701,17308,2502,8324,7312,4906,5547,4418,용산구
효창원로8길,1728,201803,CS100009,커피음료,210,100,100,100,100,100,6267706.333,2633720,2592290.667,162259.6667,1213522,1314085,1357402.667,776569.3333,402172.3333,3,590,299,291,106,87,79,112,85,121,CS100009,커피음료,1,3,283,203,80,2,36,115,78,32,20,25274,11815,13458,4783,3798,5715,4781,3899,2299,용산구
효창원로8길,1728,201803,CS100009,커피음료,210,100,100,100,100,100,6267706.333,2633720,2592290.667,162259.6667,1213522,1314085,1357402.667,776569.3333,402172.3333,3,590,299,291,106,87,79,112,85,121,CS100009,커피음료,1,3,283,203,80,2,36,115,78,32,20,25274,11815,13458,4783,3798,5715,4781,3899,2299,용산구
효창원로93길,1729,201803,CS100009,커피음료,172,0,0,0,0,0,9211208.25,2826997,3871523,97107.75,1263438.5,2114972.75,1898530.25,1148799,175672.25,4,1743,821,922,215,309,252,275,271,421,CS100009,커피음료,3,4,794,463,331,0,57,206,273,225,33,74368,26966,47402,9692,24825,12498,10096,11265,5991,용산구
효창원로93길,1729,201803,CS100009,커피음료,172,0,0,0,0,0,9211208.25,2826997,3871523,97107.75,1263438.5,2114972.75,1898530.25,1148799,175672.25,4,1743,821,922,215,309,252,275,271,421,CS100009,커피음료,3,4,794,463,331,0,57,206,273,225,33,74368,26966,47402,9692,24825,12498,10096,11265,5991,마포구
효창원로93길,1729,201803,CS100009,커피음료,172,0,0,0,0,0,9211208.25,2826997,3871523,97107.75,1263438.5,2114972.75,1898530.25,1148799,175672.25,4,1743,821,922,215,309,252,275,271,421,CS100009,커피음료,3,4,794,463,331,0,57,206,273,225,33,74368,26966,47402,9692,24825,12498,10096,11265,5991,용산구
