"상권코드","기준년월코드","상권코드명","서비스업종코드.x","서비스업종코드명.x","평균영업개월수","X1년이하생존율","X1.2년생존율","X2.3년생존율","X3.5년생존율","X5년이상생존율","당월매출금액","남성매출비율","여성매출비율","연령대10매출비율","연령대20매출비율","연령대30매출비율","연령대40매출비율","연령대50매출비율","연령대60이상매출비율","남성매출금액","여성매출금액","연령대10매출금액","연령대20매출금액","연령대30매출금액","연령대40매출금액","연령대50매출금액","연령대60이상매출금액","점포수.x","총상주인구수","남성상주인구수","여성상주인구수","연령대10상주인구수","연령대20상주인구수","연령대30상주인구수","연령대40상주인구수","연령대50상주인구수","연령대60이상상주인구수","서비스업종코드.y","서비스업종코드명.y","점포수.y","유사업종점포수","총직장인구수","남성직장인구수","여성직장인구수","연령대10직장인구수","연령대20직장인구수","연령대30직장인구수","연령대40직장인구수","연령대50직장인구수","연령대60이상직장인구수","총유동인구수","남성유동인구수","여성유동인구수","연령대10유동인구수","연령대20유동인구수","연령대30유동인구수","연령대40유동인구수","연령대50유동인구수","연령대60이상유동인구수"
97,201804,"공릉로2길","CS100009","커피음료",51,0,0,0,0,0,19369841,41.7,58.3,1.3,23.2,24.1,21,16.6,13.9,8431275,10938566,171703,3568242,4405745,4945594,3589211,2689346,2,3192,1553,1639,385,448,520,481,510,848,"CS100009","커피음료",1,4,152,73,79,0,13,38,44,33,24,34917,16931,17986,2367,5751,7195,6465,6300,6840
99,201804,"공릉로34길","CS100009","커피음료",79,100,100,100,50,50,32981460,44.8,55.2,3.5,33.7,24.4,24,10.7,3.7,14373607,18607853,1007492,9266103,8363761,8353435,4308406,1682263,5,1868,941,927,349,289,306,330,279,315,"CS100009","커피음료",5,8,480,276,204,1,69,110,103,102,95,53877,28558,25319,4853,16902,9583,8927,7665,5946
101,201804,"공릉로58가길","CS100009","커피음료",65,100,100,100,100,0,7800388,44.8,55.2,0,28,26.7,30.9,12.1,2.2,3612755,4187633,0,2004988,2039590,2470961,1141007,143842,2,345,143,202,70,78,23,56,68,50,"CS100009","커피음료",2,3,59,39,20,0,2,11,17,20,9,17689,9327,8362,1874,3716,2781,3213,3523,2582
102,201804,"공릉로59나길","CS100009","커피음료",44,0,0,0,0,0,34871492,41.2,58.8,2.7,31.4,21.8,27.2,11.8,5.1,13540811,19078711,586202,9784220,7483379,8780867,4488638,1496215,2,935,455,480,212,133,112,179,153,146,"CS100009","커피음료",3,4,124,53,71,0,19,22,41,29,13,42254,21971,20283,6547,10302,5824,6787,7390,5405
103,201804,"공릉로65길","CS100009","커피음료",26,0,0,0,0,0,22522222,43.3,56.7,3.3,44.1,18.8,15.8,14.5,3.5,8695556,12566667,454815,7994074,4461481,3764444,3646667,940741,1,48,27,21,12,9,4,15,3,5,"CS100009","커피음료",2,3,35,5,30,0,13,7,11,3,1,45443,23855,21588,7169,11393,6050,7123,7950,5759
104,201804,"공항대로41길","CS100009","커피음료",175,50,50,0,0,0,72636981,45.8,54.2,4.9,21.2,28.6,26.9,14.7,3.7,28948028,35834800,2499690,12768135,17910545,16172664,12210392,3221402,11,269,162,107,27,44,45,39,45,69,"CS100009","커피음료",10,13,870,410,460,2,132,191,206,194,145,45453,21895,23558,3989,8775,8913,8162,8247,7366
105,201804,"공항대로42길","CS100009","커피음료",172,100,100,100,100,100,33956433,48.4,51.6,1.6,12.7,29.3,30.3,18.4,7.7,13623508,15226325,311036,3658577,7583811,9039792,5554231,2702389,5,898,436,462,139,127,145,143,157,187,"CS100009","커피음료",5,7,111,66,45,0,27,24,24,17,19,8664,4595,4069,608,1183,2144,1972,1525,1233
106,201804,"공항대로45길","CS100009","커피음료",191,100,0,0,0,0,82471873,47.7,52.3,3.1,35.6,32.8,16.9,7.8,3.8,38256271,36992530,1609641,23151290,24142711,14618941,8722219,3004004,10,3582,1643,1939,343,920,1108,488,395,328,"CS100009","커피음료",7,13,5349,1480,3869,12,296,767,2005,2084,185,54092,29645,24448,1481,13579,13617,9626,9380,6410
107,201804,"공항대로55길","CS100009","커피음료",5,0,0,0,0,0,6925000,37.8,62.2,0.5,19.1,36,23.7,15.3,5.3,2292866,3935606,11364,953788,2378155,1538321,1203031,143813,2,1550,729,821,220,392,404,216,165,153,"CS100009","커피음료",2,3,313,193,120,2,71,119,69,36,16,15968,8011,7958,300,4499,4605,2772,2204,1589
108,201804,"공항대로61길","CS100009","커피음료",73,50,50,50,0,0,85706097,40.4,59.6,2.2,37.1,31.2,18.1,8.8,2.6,29269368,44804929,1219345,26153822,23153208,13880026,7581097,2086803,6,1290,644,646,166,208,264,192,229,231,"CS100009","커피음료",6,10,1079,663,416,9,210,343,281,158,78,64681,33463,31218,2442,15274,15621,11958,10986,8400
109,201804,"공항대로7길","CS100009","커피음료",72,0,0,0,0,0,15766525,54.9,45.1,4.8,34.5,20.4,25.9,11.6,2.8,5213876,9597964,393465,2837888,1999681,7728830,1529398,322579,3,1194,608,586,155,197,166,181,221,274,"CS100009","커피음료",4,5,310,238,72,0,21,32,58,97,102,38211,20989,17223,3011,8177,7616,7049,6929,5430
110,201804,"관악로11길","CS100009","커피음료",28,0,0,0,0,0,6577899,46,54,0.8,41.6,37.6,8.4,9.8,1.8,2997599,3580300,31612,2561745,2403737,683782,780932,116091,1,2540,1276,1264,249,807,507,320,261,396,"CS100009","커피음료",3,5,39,17,22,0,6,7,15,4,7,59961,30972,28989,1797,24802,12286,8176,7532,5367
111,201804,"관악로14길","CS100009","커피음료",152,0,0,0,0,0,98353627,41.8,58.2,4.4,57.5,23.8,8.3,4.8,1.2,39241513,59112114,3263606,58064565,23488040,7464947,4847840,1224629,9,1515,765,750,115,496,352,176,149,227,"CS100009","커피음료",10,14,155,92,63,0,10,34,40,39,32,82803,42325,40478,5207,38937,15634,9017,7898,6111
112,201804,"관악로24길","CS100009","커피음료",78,100,100,0,0,0,15048749,37.9,62.1,0.6,28.9,28.2,19.8,16.7,5.7,5217844,9830905,74497,4022399,4151596,2999720,2746672,1053865,4,254,125,129,31,47,54,36,31,55,"CS100009","커피음료",4,6,74,22,52,0,7,19,25,12,11,24577,11364,13213,1412,5093,4924,4312,4085,4751
113,201804,"관악로28길","CS100009","커피음료",118,100,100,0,0,0,15268652,37.5,62.5,0.6,28.6,28.6,19.8,16.7,5.7,5255371,10013281,74484,4076400,4248390,3035173,2767875,1066330,5,797,415,382,142,129,135,128,110,153,"CS100009","커피음료",4,7,36,13,23,0,6,13,9,3,5,28948,13716,15232,1504,6513,6158,4751,4823,5199
115,201804,"관천로11길","CS100009","커피음료",71,100,100,100,100,100,20504036,41.4,58.6,1.8,36,32.7,16.3,9.1,4,7550904,10871771,279872,5902841,6234917,3239805,1779709,985532,4,5748,2967,2781,615,1115,1010,914,945,1149,"CS100009","커피음료",5,8,460,217,243,0,59,83,128,140,50,74517,39108,35409,1288,23188,16580,10369,13452,9640
116,201804,"광나루로11길","CS100009","커피음료",35,0,0,0,0,0,9405584,34.5,65.5,2.4,28.2,36.7,13.4,14.2,5,2946669,5086275,153627,2084271,3149264,1137222,1056379,452182,2,2152,1167,985,269,344,296,335,428,480,"CS100009","커피음료",3,3,137,66,71,0,8,13,27,39,50,78596,44126,34471,898,25700,16510,14571,12590,8328
117,201804,"광나루로12길","CS100009","커피음료",24,0,0,0,0,0,33906503,34.8,65.2,3.2,62.8,23.4,5.9,3.2,1.6,10376438,23530065,949756,21836082,7455497,2217507,1054610,393051,2,181,92,89,24,43,27,24,27,36,"CS100009","커피음료",2,3,28,18,10,0,0,7,8,10,3,33337,18040,15298,1074,15372,6517,4875,3744,1755
119,201804,"광나루로56길","CS100009","커피음료",33,100,100,100,100,0,23948097,54.5,45.5,0.9,21.9,33.6,23.3,15.3,5,11909781,10336089,254055,5194773,7345960,5409418,2859453,1182212,2,392,202,190,84,68,42,70,84,44,"CS100009","커피음료",2,3,141,51,90,0,8,19,27,19,68,1463,668,795,155,257,226,360,272,193
120,201804,"광성로4길","CS100009","커피음료",36,0,0,0,0,0,6707576,52.5,47.5,0,60.2,19.3,12.2,6.5,1.9,2779293,2459596,0,2776263,1185354,651515,525758,1e+05,1,261,139,122,33,65,34,44,31,54,"CS100009","커피음료",3,3,58,34,24,0,11,9,16,13,9,11668,6613,5055,1722,6415,1262,1075,798,395
121,201804,"광운로2길","CS100009","커피음료",12,0,0,0,0,0,3388554,21.1,78.9,12.2,54.4,13.1,15,3.5,1.7,837952,2550602,344578,1428916,716265,584940,166867,146988,1,298,166,132,32,82,35,41,38,70,"CS100009","커피음료",1,1,9,7,2,0,0,1,4,2,2,13828,8765,5063,2588,6454,1458,1229,975,1123
122,201804,"광운로3길","CS100009","커피음료",93,100,100,100,100,100,35144680,60.2,39.8,7,71.5,4.5,7.8,7.8,1.3,20759064,14385616,2598647,22881450,2312042,3516463,3511068,325010,3,327,187,140,41,101,49,33,45,58,"CS100009","커피음료",2,6,41,33,8,2,5,12,11,8,3,103440,69084,34356,29724,49507,6486,7114,6777,3831
124,201804,"광평로19길","CS100009","커피음료",34,0,0,0,0,0,6878261,38,62,0.6,11.3,15.4,51.3,10.7,10.7,2473188,3994203,27536,927536,886957,3125362,823913,676087,1,877,412,465,153,120,154,155,128,167,"CS100009","커피음료",1,1,270,156,114,0,34,69,69,52,46,1304,660,644,67,142,324,235,237,298
127,201804,"구로동로28길","CS100009","커피음료",73,100,100,100,100,100,9150686,42.2,57.8,0.8,38.6,20.4,13.3,18,8.9,2898765,4594170,35715,2209716,1497765,1141852,1718129,889760,1,2631,1349,1282,268,271,302,444,512,834,"CS100009","커피음료",1,1,99,36,63,2,21,23,27,20,6,67233,33392,33842,678,10018,12698,13964,15757,14120
128,201804,"구로동로29길","CS100009","커피음료",20,0,0,0,0,0,1787234,100,0,0,0,0,0,100,0,1787234,0,0,0,0,0,1787234,0,1,1642,823,819,122,158,195,269,359,539,"CS100009","커피음료",1,2,276,98,178,3,68,84,58,43,20,65455,34317,31138,208,9261,13005,14653,15844,12484
129,201804,"구로동로35길","CS100009","커피음료",116,0,0,0,0,0,5669054,100,0,0,0,0,2.4,57.1,40.5,4703707,0,0,0,0,163691,3534064,1005953,2,717,374,343,63,81,126,115,137,195,"CS100009","커피음료",4,4,124,69,55,0,17,23,31,37,16,29154,15850,13303,421,5114,5925,6493,6351,4850
131,201804,"구로동로42길","CS100009","커피음료",11,0,0,0,0,0,4377273,5.5,94.5,0,11,5.5,72.4,5.5,5.5,45455,1709091,0,277273,45455,1333333,45455,53030,1,985,481,504,140,126,128,177,172,242,"CS100009","커피음료",0,2,90,44,46,0,10,16,29,19,16,25356,12893,12462,643,4796,5361,5302,4794,4461
132,201804,"구로중앙로19길","CS100009","커피음료",31,0,0,0,0,0,86620056,41.6,58.4,1.8,35.7,33.4,16.9,10.1,2.1,27864385,37923787,986106,20366849,22632358,12581482,7775251,1446128,6,491,243,248,61,66,61,72,90,141,"CS100009","커피음료",5,7,638,380,258,4,140,236,164,64,30,37484,21518,15966,48,7881,8062,7766,8510,5217
133,201804,"구로중앙로28길","CS100009","커피음료",170,100,33.33,0,0,0,32240371,43,57,2.9,25.7,32.2,20.1,14.6,4.4,12872362,13612832,642168,5911399,7955999,5230615,5671385,1073631,6,3342,1687,1655,392,510,568,568,583,721,"CS100009","커피음료",6,8,824,554,270,0,59,99,168,305,193,76346,39871,36475,2295,14981,15904,15161,16188,11817
134,201804,"구로중앙로7길","CS100009","커피음료",18,0,0,0,0,0,29849941,47.8,52.2,4.5,21.3,33,26.4,11.3,3.5,12601009,14617176,1207385,6089629,9137966,6976153,2733839,1073215,1,1051,523,528,146,101,150,167,180,307,"CS100009","커피음료",0,1,52,17,35,0,2,10,17,15,8,19402,10234,9168,739,2921,3946,4220,4241,3335
135,201804,"구로중앙로8길","CS100009","커피음료",19,0,0,0,0,0,25957864,40.1,59.9,1,36.8,30,17.4,10.5,4.3,8162289,12097888,147122,6791504,6583400,3775130,2130135,832887,2,1537,754,783,192,167,171,259,294,454,"CS100009","커피음료",2,3,243,103,140,1,17,55,79,54,37,53643,28154,25489,1385,8468,11043,10442,12844,9462
137,201804,"구일로10길","CS100009","커피음료",86.5,0,0,0,0,0,25755556,50.3,49.7,1.1,22.6,39.7,23.8,10.3,2.5,10651852,10991852,274815,4331852,8161481,5473333,2630370,771852,3,1392,704,688,251,166,377,260,181,157,"CS100009","커피음료",4,7,218,135,83,0,30,53,68,42,25,12002,6069,5933,1678,2462,2961,2029,1813,1060
139,201804,"국제금융로7길","CS100009","커피음료",155,0,0,0,0,0,25690288,42.6,57.4,10.4,18.5,22.3,33.4,11,4.4,8878638,7835178,1106413,2847954,4111284,5112021,1949160,1586986,2,1441,682,759,274,176,211,227,192,361,"CS100009","커피음료",4,5,73,32,41,6,3,16,20,13,15,8797,4625,4172,1149,1475,1900,1568,1334,1371
140,201804,"국회단지길","CS100009","커피음료",81,0,0,0,0,0,17572579,30.2,69.8,1.1,24,27.9,38,6.7,2.3,5596533,9642713,291667,3075278,4249441,5284150,1992876,345833,3,3714,1828,1886,522,539,648,593,582,830,"CS100009","커피음료",3,3,86,53,33,0,13,26,20,14,13,95642,50550,45092,6633,20719,20174,15998,15897,16220
144,201804,"금낭화로23길","CS100009","커피음료",24,0,0,0,0,0,2750000,35.6,64.4,0,6,38.9,32.6,21.5,1,995752,1754248,0,168954,952614,981373,582353,64706,1,834,414,420,92,101,112,91,182,256,"CS100009","커피음료",1,1,41,13,28,0,5,7,12,11,6,3188,1562,1625,158,610,661,638,588,532
149,201804,"금하로24길","CS100009","커피음료",96,100,0,0,0,0,36848146,43.2,56.8,2.8,35.7,26.5,18.2,12.7,4.1,14542153,20390036,762485,10735251,9785241,6595408,5136852,1916955,5,3237,1613,1624,439,457,396,493,641,811,"CS100009","커피음료",5,8,103,28,75,0,26,16,27,27,7,16046,8269,7777,1555,2559,2750,3109,3303,2770
151,201804,"금호로1길","CS100009","커피음료",28,0,0,0,0,0,5105263,70.8,29.2,0.7,41.5,25.8,24.5,7.5,0,3462406,1357143,18797,1932331,1078947,1443609,345865,0,1,454,219,235,60,61,38,65,84,146,"CS100009","커피음료",1,1,33,14,19,2,3,6,11,7,4,16854,8087,8767,1351,2493,3932,2706,2946,3425
152,201804,"금호산2길","CS100009","커피음료",227.5,100,100,100,100,100,33583137,45.5,54.5,4.3,34.7,24.1,21.8,10,5.2,15140554,16600784,798087,7798988,6069346,11879512,3742220,1453186,8,2570,1258,1312,286,344,371,381,430,758,"CS100009","커피음료",7,12,74,29,45,0,15,15,16,18,10,66349,32711,33638,4537,11683,13584,11099,12246,13199
153,201804,"길음로13길","CS100009","커피음료",25,0,0,0,0,0,17410179,40.8,59.2,1,5.5,32.7,46.3,11.4,3.2,7246425,8881060,82144,981589,4596736,7848963,1865534,752519,2,1010,473,537,274,87,149,233,101,166,"CS100009","커피음료",2,3,11,4,7,0,0,1,7,1,2,15507,6549,8958,1913,1774,3579,3991,2019,2232
154,201804,"길음로7길","CS100009","커피음료",131,0,0,0,0,0,13259637,44.6,55.4,2.5,26.5,27.6,30.7,7.7,5.1,6323024,6936613,398836,3621214,3379916,3923242,1229734,706695,4,227,113,114,14,19,24,32,36,102,"CS100009","커피음료",2,3,113,39,74,0,20,23,36,24,10,32529,14620,17908,2916,6314,5877,5686,5696,6039
155,201804,"까치산로10길","CS100009","커피음료",129,0,0,0,0,0,2236184,34.7,65.3,12.2,9.1,19.7,40.8,16.6,1.6,733340,1502844,204264,217658,425270,1021987,320125,46880,1,2345,1117,1228,449,335,464,385,312,400,"CS100009","커피음료",1,1,40,17,23,1,3,4,13,9,10,16029,7089,8940,1719,2371,4092,3636,2697,1514
159,201804,"낙성대역10길","CS100009","커피음료",12,0,0,0,0,0,5343165,48.4,51.6,1,22.6,42,26.9,2.1,5.3,2888826,2454339,232501,1258412,1792438,1664562,146767,248485,1,1914,1026,888,210,459,489,268,216,272,"CS100009","커피음료",1,1,22,11,11,0,2,1,9,9,1,25832,13003,12829,1191,9517,5798,3421,2659,3246
160,201804,"낙성대역3길","CS100009","커피음료",45,0,0,0,0,0,2770689,66.1,33.9,0.4,46.6,26.4,17.1,8,1.6,1489114,937104,7848,926642,779559,521360,167266,23543,1,1678,805,873,192,449,355,232,170,280,"CS100009","커피음료",2,2,50,15,35,0,5,7,9,16,13,63728,33163,30564,3254,25997,14553,7987,6528,5409
161,201804,"난계로29길","CS100009","커피음료",271,75,75,25,25,0,79219432,49.4,50.6,1.3,32.2,30.1,15.4,13.3,7.8,29237180,29115032,559360,16292957,17715232,9462145,8749740,5572780,10,1043,615,428,35,316,218,124,140,210,"CS100009","커피음료",5,9,1218,718,500,9,144,289,327,252,197,132725,72701,60025,4175,24899,23759,23092,28833,27968
162,201804,"난계로30길","CS100009","커피음료",18,0,0,0,0,0,18888232,56.3,43.7,0,18,44.3,32.3,5.2,0.2,1544796,1449949,0,479624,1219876,907870,375021,12355,1,113,66,47,19,18,15,16,18,27,"CS100009","커피음료",1,1,4862,2191,2671,6,427,1393,2057,933,46,12878,7243,5635,286,2570,3019,2508,2349,2146
166,201804,"난곡로26길","CS100009","커피음료",11,0,0,0,0,0,4324138,54.6,45.4,2.9,47.1,35.1,11.1,2.9,0.9,2188050,2136088,85415,1891943,1602245,544521,180084,19930,1,2692,1356,1336,342,445,346,414,486,659,"CS100009","커피음료",1,1,44,14,30,0,1,7,22,12,2,15553,9135,6417,457,3493,2946,2669,3744,2244
167,201804,"난곡로30길","CS100009","커피음료",11,0,0,0,0,0,4324138,54.6,45.4,2.9,47.1,35.1,11.1,2.9,0.9,2188050,2136088,85415,1891943,1602245,544521,180084,19930,1,2195,1116,1079,243,342,310,331,423,546,"CS100009","커피음료",2,2,211,122,89,0,16,42,64,75,14,24685,13397,11289,967,5732,4788,4308,5960,2930
168,201804,"난곡로34길","CS100009","커피음료",19,0,0,0,0,0,30681261,39.7,60.3,4.9,41.9,22.3,18.5,9.4,3.1,11782310,18898951,1157769,11712383,6852468,6215780,3671408,1071453,3,2843,1457,1386,385,482,406,466,501,603,"CS100009","커피음료",2,3,94,22,72,0,20,22,22,16,14,74621,38870,35751,6355,14941,13562,12794,15894,11075
169,201804,"난곡로35길","CS100009","커피음료",118,100,100,100,100,100,26678036,47.8,52.2,2.2,19.3,30.5,26.3,15,6.8,12484116,12841687,413885,4102476,7151352,7422213,4488203,1747675,2,3180,1594,1586,435,490,508,477,536,734,"CS100009","커피음료",1,2,68,34,34,0,8,9,30,19,2,77016,40282,36734,5923,16150,14494,13105,16771,10572
171,201804,"난곡로63길","CS100009","커피음료",99,100,100,100,100,0,66318253,47.5,52.5,2.7,32,32.2,18.8,10,4.2,29585755,30442914,1387057,17872063,19983751,11079679,6887728,2818392,3,1069,538,531,118,227,219,159,164,182,"CS100009","커피음료",2,4,264,143,121,2,31,50,60,65,56,24252,12541,11711,1003,5851,5112,3910,4818,3559
172,201804,"난곡로66길","CS100009","커피음료",51,0,0,0,0,0,11855957,44.8,55.2,7.4,38.4,27.9,10.7,11.1,4.5,4854066,6156025,707790,3876562,2833285,1254307,1625167,712982,2,462,228,234,47,120,94,76,52,73,"CS100009","커피음료",1,2,90,32,58,0,14,16,19,21,20,56304,30664,25640,3212,15857,11382,9138,9458,7257
174,201804,"난곡로78길","CS100009","커피음료",10,0,0,0,0,0,18346291,37.3,62.7,2.3,49.4,34.8,7.9,5,0.5,6460736,10599327,329745,8318023,6121190,1426883,761807,102415,1,4346,2182,2164,522,926,782,633,612,871,"CS100009","커피음료",0,1,88,44,44,0,10,23,19,26,10,61513,30204,31309,1359,19949,13699,9635,9383,7488
176,201804,"난우길","CS100009","커피음료",131.5,0,0,0,0,0,92068304,41.4,58.6,5.6,24.9,28.5,22.7,12.7,5.6,36031007,51196893,4281526,19488243,24943891,21578478,11912742,5023023,5,2100,1041,1059,351,283,311,378,326,451,"CS100009","커피음료",4,7,384,165,219,1,69,79,91,80,64,82972,41905,41066,8954,14862,14402,14800,16588,13365
178,201804,"난향2길","CS100009","커피음료",7,0,0,0,0,0,4157931,33.9,66.1,18.5,28.1,26.2,18.5,6.8,1.9,1484563,2673368,557612,1374916,887276,1053189,194768,90170,1,262,137,125,16,41,22,26,50,107,"CS100009","커피음료",1,2,6,0,6,0,1,1,1,2,1,7637,4223,3413,635,1064,1418,1681,1278,1562
179,201804,"난향길","CS100009","커피음료",53,0,0,0,0,0,7690891,40.1,59.9,8,22.8,30.8,27,8.1,3.3,3083749,4607142,616883,2122380,1946076,2228217,512658,264677,2,2896,1497,1399,366,374,355,494,475,832,"CS100009","커피음료",1,4,40,11,29,0,6,7,11,11,5,10363,5697,4666,825,1356,1798,2452,1653,2278
180,201804,"남부순환로124길","CS100009","커피음료",13,0,0,0,0,0,10288837,40.8,59.2,1.3,41.4,18.5,15.8,16.1,7,3922248,6366589,56430,3838177,2062819,1382262,2147498,801651,2,363,165,198,34,64,53,51,76,85,"CS100009","커피음료",2,2,496,225,271,0,50,150,125,104,67,19809,10224,9586,329,4108,4403,3490,4253,3227
182,201804,"남부순환로144길","CS100009","커피음료",86,0,0,0,0,0,33190752,49.7,50.3,3.9,36.6,31.8,15.8,8.2,3.7,15568753,15110504,988413,9963400,10983070,4736129,2669533,1338713,1,3281,1653,1628,389,601,664,474,508,645,"CS100009","커피음료",1,2,339,152,187,3,72,56,60,74,74,32986,15719,17267,1686,8661,6946,5537,5384,4771
183,201804,"남부순환로145길","CS100009","커피음료",96,0,0,0,0,0,31281045,52,48,2.3,42.8,28.7,14.7,8.9,2.7,15896912,15384133,652479,11601585,9492401,5160023,3371270,1003287,3,839,430,409,84,194,180,110,95,176,"CS100009","커피음료",2,5,216,106,110,2,31,41,63,61,18,23479,12765,10714,889,6447,4850,4111,3932,3250
185,201804,"남부순환로151길","CS100009","커피음료",45,100,0,0,0,0,6015013,54.7,45.3,1.8,22.1,25.8,21.8,13.1,15.4,3215703,2799310,57975,1154083,1532185,1719546,836271,714953,2,2028,1030,998,238,425,404,306,299,356,"CS100009","커피음료",1,1,205,92,113,0,25,39,47,58,36,53815,27956,25859,2687,14761,11093,8605,9244,7426
186,201804,"남부순환로153길","CS100009","커피음료",45,100,0,0,0,0,6015013,54.7,45.3,1.8,22.1,25.8,21.8,13.1,15.4,3215703,2799310,57975,1154083,1532185,1719546,836271,714953,2,1769,853,916,213,336,340,267,276,337,"CS100009","커피음료",1,1,120,44,76,0,23,27,29,27,14,39031,19722,19309,1804,10542,8112,6209,6841,5524
187,201804,"남부순환로159길","CS100009","커피음료",36,0,0,0,0,0,3988933,36.3,63.7,1,23.1,34.7,21.2,19,1,1574799,2097675,16667,752791,1555104,569689,693441,84783,2,3199,1614,1585,396,660,548,503,502,590,"CS100009","커피음료",2,2,118,61,57,0,6,11,39,46,16,24533,12548,11985,717,6766,4873,4233,4668,3276
189,201804,"남부순환로170길","CS100009","커피음료",17,0,0,0,0,0,9098037,58.2,41.8,1.2,38.3,41.2,12.6,4.9,1.9,4985508,4112529,64022,3241103,3635486,1433836,570170,153420,3,5193,2545,2648,530,1129,1002,724,693,1115,"CS100009","커피음료",1,5,300,131,169,1,23,32,67,86,91,73785,39298,34486,2033,26292,15005,9273,12568,8615
191,201804,"남부순환로191길","CS100009","커피음료",60,0,0,0,0,0,44449267,47.3,52.7,1.6,57.5,25.7,7.8,5,2.3,20269753,24179514,709271,22384520,11919448,4072164,2830796,2533068,3,1260,639,621,46,472,344,132,119,147,"CS100009","커피음료",6,8,296,141,155,0,37,59,100,72,28,80610,41761,38848,3883,36367,16139,9234,7897,7090
194,201804,"남부순환로208길","CS100009","커피음료",70,0,0,0,0,0,46047795,43.6,56.4,5,41.1,32.9,11.6,7,2.2,18387020,23514401,1585880,14626573,15097010,5443100,3809086,1339772,5,539,249,290,48,84,83,67,88,169,"CS100009","커피음료",4,7,148,61,87,1,27,30,42,23,25,181363,91838,89526,7967,54400,34247,25669,28943,30139
196,201804,"남부순환로230길","CS100009","커피음료",196.6666667,0,0,0,0,0,101633124,35.6,64.4,2.5,60.8,19.4,7.8,7.6,2,39878367,61754757,2208003,56677432,22887174,8737945,8107590,3014980,12,6325,3185,3140,686,1672,1263,847,705,1152,"CS100009","커피음료",14,17,145,68,77,0,17,35,37,32,24,159381,79911,79470,10067,72649,30626,17696,16420,11924
